,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
0,2022-03-19 23:59:43+00:00,RT @elcomerciodigit: Transportistas y ganaderos llevan sus protestas a las calles de Oviedo #Asturias #HuelgaTransporte https://t.co/SgMQU2…, transportistas y ganaderos llevan sus protestas a las calles de oviedo  asturias  huelgatransporte  ,crjstales1,es,0,25,2021-04-18 09:51:37+00:00,66,False,21200,,,1505333226226733059
1,2022-03-19 23:57:55+00:00,"RT @MarDGamero: La Ministra de Transporte sobre la huelga del sector 
 “Yo no me voy a sentar con un grupo de radicales que utiliza la viol…", la ministra de transporte sobre la huelga del sector    yo no me voy a sentar con un grupo de radicales que utiliza la viol ,jadroher,es,0,2294,2009-06-27 08:54:06+00:00,261,False,6847,"Sanlúcar de Barrameda, España",,1505332771186778112
2,2022-03-19 23:57:17+00:00,"RT @elmundoes: No usar los términos ""huelga"" y ""piquete"" e informar de las ""reuniones ilegales""... Las instrucciones del Gobierno a la Guar…", no usar los t rminos  huelga  y  piquete  e informar de las  reuniones ilegales     las instrucciones del gobierno a la guar ,rbolgn,es,0,359,2010-01-29 12:20:02+00:00,808,False,85426,España,,1505332615649370114
3,2022-03-19 23:57:15+00:00,"RT @JuanPoloGarcia1: En 1972, la derecha chilena promovió y alentó una huelga del transporte que colapsara la economía y que con ese pretex…", en 1972  la derecha chilena promovi  y alent  una huelga del transporte que colapsara la econom a y que con ese pretex ,Paulo8830,es,0,64,2012-05-25 02:07:36+00:00,268,False,60249,"Madrid, Comunidad de Madrid",,1505332605318840330
4,2022-03-19 23:56:53+00:00,RT @Elsepulturero4: Abascal defiende la huelga del transporte y dice que la izquierda “quiere tener el monopolio de la violencia” de los ..…, abascal defiende la huelga del transporte y dice que la izquierda  quiere tener el monopolio de la violencia  de los    ,LFMA15,es,0,2,2020-06-14 12:09:50+00:00,87,False,27126,,,1505332511081209858
5,2022-03-19 23:56:33+00:00,"@tinamonge España al borde de un estallido social y La Monge ni un solo tuit sobre:

-Huelga transporte
-Manifestación del campo
-Fiscalia socialista condenada oír la justicia.",  espa a al borde de un estallido social y la monge ni un solo tuit sobre    huelga transporte  manifestaci n del campo  fiscalia socialista condenada o r la justicia ,Democracia__Ley,es,0,0,2020-01-28 19:28:33+00:00,287,False,2701,,,1505332429875261442
6,2022-03-19 23:56:27+00:00,"RT @JosPastr: Yo creo que llamarlos fascistas, marionetas de Putin y acusarlos de haberse lucrado durante la pandemia gracias al sufrimient…", yo creo que llamarlos fascistas  marionetas de putin y acusarlos de haberse lucrado durante la pandemia gracias al sufrimient ,his30059380,es,0,1354,2020-03-13 21:54:53+00:00,220,False,150110,,,1505332405783220231
7,2022-03-19 23:56:20+00:00,RT @SecretarioGen: Hay una extraordinaria preocupación en @JUCIL por que Interior exija a la @guardiacivil  más contundencia para restringi…, hay una extraordinaria preocupaci n en   por que interior exija a la    m s contundencia para restringi ,Juana78201234,es,0,678,2022-03-14 20:09:05+00:00,167,False,31,,,1505332372983750669
8,2022-03-19 23:56:18+00:00,"RT @laSextaTV: ""Esto no es una huelga. El artículo 28 de la Constitución Española deja muy claro qué es una huelga y quién puede convocar u…",  esto no es una huelga  el art culo 28 de la constituci n espa ola deja muy claro qu  es una huelga y qui n puede convocar u ,mariopress,es,0,33,2009-12-21 18:43:39+00:00,4215,False,65617,"Madrid, Comunidad de Madrid",,1505332366377734144
9,2022-03-19 23:56:08+00:00,"RT @hernandezcapri1: La Ministra de Transporte:
 “Yo no me voy a sentar con un grupo de radicales que utiliza la violencia,la huelga del tr…", la ministra de transporte    yo no me voy a sentar con un grupo de radicales que utiliza la violencia la huelga del tr ,palome123,es,0,356,2018-09-16 17:06:47+00:00,50,False,13963,,,1505332326368219139
11,2022-03-19 23:55:24+00:00,"RT @fcojavierubio: Huelga de transporte, última hora | ""Preocupación"" en la Guardia Civil por las instrucciones del Gobierno pidiendo ""más…", huelga de transporte   ltima hora    preocupaci n  en la guardia civil por las instrucciones del gobierno pidiendo  m s ,fjarago,es,0,14,2018-04-20 08:47:34+00:00,630,False,391840,"Castellón de la Plana, España",,1505332138161356801
13,2022-03-19 23:54:26+00:00,"RT @52municipios: Las calles la incendian la patronal del transporte, no los conductores; hacen barricadas los agricultores, no los jornale…", las calles la incendian la patronal del transporte  no los conductores  hacen barricadas los agricultores  no los jornale ,zilar_ametsak,es,0,218,2018-04-29 07:41:36+00:00,2394,False,147687,,,1505331897789988871
14,2022-03-19 23:54:17+00:00,RT @anluma99: No es una HUELGA. No es una coincidencia la simultaneidad entre la presentación del sindicato de Vox  y un paro patronal del…, no es una huelga  no es una coincidencia la simultaneidad entre la presentaci n del sindicato de vox  y un paro patronal del ,JErro89514609,es,0,510,2020-04-10 13:22:41+00:00,855,False,292215,"Gijón, España",,1505331857239547913
15,2022-03-19 23:54:13+00:00,RT @nhc1101111: Peligro de colapso en varios sectores por la huelga del transporte -  https://t.co/CBl9oWrGWe, peligro de colapso en varios sectores por la huelga del transporte     ,cthulho,es,0,1,2018-04-03 14:03:54+00:00,278,False,7981,Perdido y siguiendo estrellas,,1505331842840412172
16,2022-03-19 23:54:05+00:00,#ParoTransporte 🛑🚛 Tranquilidad en el día 6 de la huelga a la espera de la reunión del lunes https://t.co/hvmhi8yc5r, parotransporte    tranquilidad en el d a 6 de la huelga a la espera de la reuni n del lunes  ,elprogreso_Lugo,es,1,0,2011-01-20 20:45:35+00:00,30497,True,358,"Lugo, Galicia, España",,1505331806350020609
18,2022-03-19 23:53:36+00:00,#ParoTransporte 🛑🚛 Tranquilidad en el día 6 de la huelga a la espera de la reunión del lunes https://t.co/tDHpSFUguz, parotransporte    tranquilidad en el d a 6 de la huelga a la espera de la reuni n del lunes  ,Diario_Pontev,es,0,0,2010-11-18 16:22:59+00:00,19062,False,91,Pontevedra (Galicia-Spain),,1505331688523636745
19,2022-03-19 23:52:46+00:00,"RT @RubenSanchezTW: Al igual que el paro patronal (que no huelga) del transporte, la manifestación '20M Rural' tiene detrás a las derechas.…", al igual que el paro patronal  que no huelga  del transporte  la manifestaci n  20m rural  tiene detr s a las derechas  ,EmilioSuarezFa2,es,0,376,2019-06-27 17:48:29+00:00,239,False,63393,,,1505331476333838343
22,2022-03-19 23:52:04+00:00,"RT @azotandoprogre1: Instrucciones a la Guardia Civil sobre la huelga de transporte (Jucil)
Más sinvergüenzas no se puede ser
#GobiernoDimi…", instrucciones a la guardia civil sobre la huelga de transporte  jucil  m s sinverg enzas no se puede ser  gobiernodimi ,franpelayo3,es,0,25,2020-04-19 13:27:33+00:00,797,False,72547,,,1505331300517007370
23,2022-03-19 23:52:03+00:00,"RT @Maiteloureiro_: Esto es increíble, derecho a huelga sólo si son de los míos. 👉Interior ordena multar a los huelguistas del transporte p…", esto es incre ble  derecho a huelga s lo si son de los m os   interior ordena multar a los huelguistas del transporte p ,kuki1974,es,0,18,2012-11-10 13:39:34+00:00,157,False,89180,,,1505331296641249284
25,2022-03-19 23:51:28+00:00,RT @mgicafe: Fotos: Transportistas y ganaderos toman Oviedo https://t.co/FD6grW7FAw vía @elcomerciodigit, fotos  transportistas y ganaderos toman oviedo   v a  ,Marysolmoda,es,0,5,2011-10-24 00:25:11+00:00,1586,False,77686,,,1505331150125998093
26,2022-03-19 23:51:25+00:00,RT @YlosabesLo: Si la huelga del transporte fuera minoritaria como te dice el Gobierno....las estanterias de los super no estarían vacías..…, si la huelga del transporte fuera minoritaria como te dice el gobierno    las estanterias de los super no estar an vac as   ,sempiterna8,es,0,30,2018-12-26 21:04:19+00:00,1614,False,74517,,,1505331138004500481
30,2022-03-19 23:50:37+00:00,"RT @elperiodico: 🔴 DIRECTO | Huelga del transporte hoy: Primeros cierres de supermercados 
 https://t.co/o7X5iUzU6M",   directo   huelga del transporte hoy  primeros cierres de supermercados    ,ellaelx,es,0,15,2016-01-06 23:01:36+00:00,117,False,4046,"Elche, España",,1505330936526823424
32,2022-03-19 23:49:39+00:00,RT @elperiodico: Lidl cierra dos supermercados por la huelga del transporte https://t.co/qKN08nvjfw https://t.co/xDN4xx7W6U, lidl cierra dos supermercados por la huelga del transporte    ,ellaelx,es,0,86,2016-01-06 23:01:36+00:00,117,False,4046,"Elche, España",,1505330694733676554
35,2022-03-19 23:48:46+00:00,RT @jarodriguez77: Según la publicidad institucional y los medios subvencionados los responsables de la huelga de transporte y los problema…, seg n la publicidad institucional y los medios subvencionados los responsables de la huelga de transporte y los problema ,jmccdeluxe,es,0,29,2012-01-17 11:21:56+00:00,138,False,11276,"Ronda, España",,1505330472334807040
40,2022-03-19 23:47:04+00:00,"RT @Tercio_t71: Interior pide no usar los términos ""huelga"" y ""piquete"" en el paro del transporte.
Además, en el caso de que en las protest…", interior pide no usar los t rminos  huelga  y  piquete  en el paro del transporte  adem s  en el caso de que en las protest ,Mara95837144,es,0,104,2020-06-01 20:10:03+00:00,743,False,83661,Madrid,,1505330042947178497
41,2022-03-19 23:45:58+00:00,"@iPandarina @Elisawavesrp A la vuelta de mi viaje de fin de curso de 4ºESO, debido a la huelga de controladores, no pudimos coger el avión de vuelta y tuvimos que volver en ferry y bus. Fue un caos pero fue divertido. Solo nos faltó viajar en tren para haber ido en todos los medios de transporte xD",    a la vuelta de mi viaje de fin de curso de 4 eso  debido a la huelga de controladores  no pudimos coger el avi n de vuelta y tuvimos que volver en ferry y bus  fue un caos pero fue divertido  solo nos falt  viajar en tren para haber ido en todos los medios de transporte xd,mahebu7,es,0,0,2019-01-11 23:50:39+00:00,10,False,1220,"Almería, España",,1505329764290248713
42,2022-03-19 23:45:25+00:00,Fotos: Transportistas y ganaderos toman Oviedo https://t.co/FD6grW7FAw vía @elcomerciodigit,fotos  transportistas y ganaderos toman oviedo   v a  ,mgicafe,es,5,5,2011-04-09 16:44:06+00:00,9144,False,242130,"Mieres, Asturias",,1505329625462890500
43,2022-03-19 23:45:10+00:00,RT @el_pais: Vox reúne a miles frente a los ayuntamientos para protestar contra el Gobierno por la subida de precios y gritan lemas como “S…, vox re ne a miles frente a los ayuntamientos para protestar contra el gobierno por la subida de precios y gritan lemas como  s ,manZZant,es,0,142,2009-12-03 11:09:19+00:00,740,False,28641,,,1505329562498052097
44,2022-03-19 23:44:54+00:00,"@Jose3162_ @SextaNocheTV Lumbreras, un asalariado del transporte como él o como yo no podemos hacer huelga en un paro patronal. Para el jefe y te quedas en casa. Ahora sigue siendo TÚ el analfabeto.",     lumbreras  un asalariado del transporte como  l o como yo no podemos hacer huelga en un paro patronal  para el jefe y te quedas en casa  ahora sigue siendo t  el analfabeto ,jumangir,es,0,0,2012-10-26 03:54:08+00:00,94,False,16476,p'allá p'aca,,1505329497050173440
46,2022-03-19 23:43:47+00:00,"RT @anadeaustria_: #l6nenconflicto Esta huelga claro que jode a muchos sectores al ser de transporte pero, que no os confundan, los camione…",  l6nenconflicto esta huelga claro que jode a muchos sectores al ser de transporte pero  que no os confundan  los camione ,jorgestevez05,es,0,19,2013-03-27 04:02:37+00:00,2998,False,617,,,1505329218409877510
48,2022-03-19 23:43:15+00:00,"RT @SextaNocheTV: Afra Blanco, sobre el paro de transporte: ""No es una huelga. Si un asalariado para, el empresario puede despedirlo"" https…", afra blanco  sobre el paro de transporte   no es una huelga  si un asalariado para  el empresario puede despedirlo  https ,1navarroleogma1,es,0,8,2021-02-02 01:40:58+00:00,133,False,16071,,,1505329082363523075
49,2022-03-19 23:42:58+00:00,RT @mgicafe: Abascal defiende la huelga del transporte y dice que la izquierda “quiere tener el monopolio de la violencia” de los piquetes…, abascal defiende la huelga del transporte y dice que la izquierda  quiere tener el monopolio de la violencia  de los piquetes ,carlosdanoz,es,0,3,2012-10-09 20:44:00+00:00,2684,False,9906,CASTELLDEFELS,,1505329010431119362
50,2022-03-19 23:42:10+00:00,"RT @niduaz: El análisis de Elisa Beni sobre la huelga de transporte: ""Vox intentará sacudir la calle para desestabilizar al Gobierno""

Pero…", el an lisis de elisa beni sobre la huelga de transporte   vox intentar  sacudir la calle para desestabilizar al gobierno   pero ,ConchyCDC,es,0,68,2014-01-15 18:02:19+00:00,791,False,89218,,,1505328810866188290
51,2022-03-19 23:42:04+00:00,"RT @PacoCastanares: La huelga de transporte y la guerra de Ucrania provocan problemas de suministro en el sector alimentario, que cifra ya…", la huelga de transporte y la guerra de ucrania provocan problemas de suministro en el sector alimentario  que cifra ya ,DuranEstevez00,es,0,1,2014-09-02 13:35:00+00:00,2100,False,87399,,,1505328785721335813
53,2022-03-19 23:39:30+00:00,RT @JuanCar96622661: Vergonzoso el tratamiento manipulador de @SextaNocheTV sobre la huelga de Transporte Elisa Beni diciendo que el instig…, vergonzoso el tratamiento manipulador de   sobre la huelga de transporte elisa beni diciendo que el instig ,fasionaria,es,0,34,2022-01-13 13:01:50+00:00,86,False,11598,,,1505328139282661386
63,2022-03-19 23:37:36+00:00,"RT @Oviedocityy: Una pregunta:
En que país de Europa hay huelga del transporte por el precio de los combustibles?

Pues eso!!", una pregunta  en que pa s de europa hay huelga del transporte por el precio de los combustibles   pues eso  ,darkmissvida,es,0,148,2021-04-22 21:58:05+00:00,103,False,778,,,1505327662193156096
64,2022-03-19 23:37:09+00:00,RT @Apapell: Hay un sospechoso matiz político en la huelga minoritaria del transporte. Conviene que nadie se deje engañar por los “patriota…, hay un sospechoso matiz pol tico en la huelga minoritaria del transporte  conviene que nadie se deje enga ar por los  patriota ,BasesdelPsoe,es,0,1077,2013-05-26 11:03:42+00:00,503,False,14125,Madrid,,1505327547013386240
65,2022-03-19 23:36:42+00:00,"RT @jucilnacional: El Gobierno no se reune con los convocantes de la huelga del transporte, lo mismo que hicieron con la equiparación salar…", el gobierno no se reune con los convocantes de la huelga del transporte  lo mismo que hicieron con la equiparaci n salar ,Funcionario38,es,0,206,2019-01-11 20:11:09+00:00,400,False,42893,,,1505327433221914629
66,2022-03-19 23:36:41+00:00,RT @el_pais: A las tensiones de la huelga de transporte y la guerra de Ucrania se une el hecho de que una parte de los consumidores aumenta…, a las tensiones de la huelga de transporte y la guerra de ucrania se une el hecho de que una parte de los consumidores aumenta ,GermanlSuberbie,es,0,41,2015-12-19 21:18:48+00:00,129,False,6617,,,1505327431535587328
67,2022-03-19 23:36:24+00:00,Abascal defiende la huelga del transporte y dice que la izquierda “quiere tener el monopolio de la violencia” de los piquetes  https://t.co/n9fopKoqCz vía @el_pais,abascal defiende la huelga del transporte y dice que la izquierda  quiere tener el monopolio de la violencia  de los piquetes    v a   pais,mgicafe,es,0,3,2011-04-09 16:44:06+00:00,9144,False,242130,"Mieres, Asturias",,1505327359234293762
70,2022-03-19 23:35:39+00:00,"@AUPA_Autonomos @sanchezcastejon Lo que dije es un paro patronal no una huelga.
Por tanto eso de huelga de transporte en los medios y publicaciones es mentir.",  autonomos   lo que dije es un paro patronal no una huelga  por tanto eso de huelga de transporte en los medios y publicaciones es mentir ,benavente_cf,es,0,0,2014-04-01 17:33:09+00:00,880,False,21646,"Aranjuez, España",,1505327168213204992
71,2022-03-19 23:35:35+00:00,"RT @AndaluciaSinVOX: Después de la huelga de transporte , vendrá la del campo , todo promovido por los partidos fascistas con la intención…", despu s de la huelga de transporte   vendr  la del campo   todo promovido por los partidos fascistas con la intenci n ,santioi79,es,0,220,2013-04-05 18:22:17+00:00,2778,False,147829,,,1505327151775727616
72,2022-03-19 23:35:24+00:00,"RT @iberomastia: @anluma99 Abascal es un ignorante. Eso lo ha dicho por la huelga de los transportistas, pero ahí los sindicatos no pintan…",   abascal es un ignorante  eso lo ha dicho por la huelga de los transportistas  pero ah  los sindicatos no pintan ,MamaSole00,es,0,3,2017-03-27 17:34:15+00:00,132,False,33906,En mi terrenito,,1505327108482121732
73,2022-03-19 23:35:11+00:00,"RT @MarDGamero: Los sindicatos, esos a los que el Gobierno regó con 14 Millones de euros en 2021, con 17 en 2022 y que van a reformar sus s…", los sindicatos  esos a los que el gobierno reg  con 14 millones de euros en 2021  con 17 en 2022 y que van a reformar sus s ,PLilipu,es,0,1562,2021-08-17 12:41:06+00:00,14,False,2203,,,1505327051183738882
74,2022-03-19 23:34:18+00:00,RT @diazvillanueva: Hace once meses despenalizaron las coacciones violentas de los piquetes. Pensaban que nunca les haría falta porque nadi…, hace once meses despenalizaron las coacciones violentas de los piquetes  pensaban que nunca les har a falta porque nadi ,toiibaezruiz,es,0,228,2012-09-09 19:47:04+00:00,167,False,7048,elche,,1505326830559113218
76,2022-03-19 23:33:22+00:00,"RT @de_infantil: Mi amiga que trabaja en una cadena conocida de supermercados, me ha dicho que han tenido que hacer un pedido a un distribu…", mi amiga que trabaja en una cadena conocida de supermercados  me ha dicho que han tenido que hacer un pedido a un distribu ,Mercedes_ferco,es,0,54,2012-01-18 12:25:04+00:00,94,False,9091,,,1505326595329904643
84,2022-03-19 23:31:02+00:00,“Ni hemos traicionado al pueblo saharaui ni hemos condenado a la desaparición la lengua asturiana” https://t.co/id85QvklpP, ni hemos traicionado al pueblo saharaui ni hemos condenado a la desaparici n la lengua asturiana   ,FrankLibertian,es,1,1,2018-02-06 19:03:30+00:00,190,False,13361,,,1505326005870895115
97,2022-03-19 23:28:15+00:00,"RT @juananseg: Respecto a la huelga/paro patronal del transporte, que la ultraderecha está detrás, organizando o apoyando, está claro. Desd…", respecto a la huelga paro patronal del transporte  que la ultraderecha est  detr s  organizando o apoyando  est  claro  desd ,MilitantesPsoe,es,0,36,2014-06-01 22:24:27+00:00,433,False,11365,,,1505325306768502785
98,2022-03-19 23:27:59+00:00,RT @AlemanaJubilada: Si V0X apoya la huelga de transporte habrá que preguntarse si entonces es una huelga por los trabajadores o por la pat…, si v0x apoya la huelga de transporte habr  que preguntarse si entonces es una huelga por los trabajadores o por la pat ,Puente_DoRaD0,es,0,506,2012-03-15 22:32:09+00:00,561,False,9179,,,1505325239508643841
101,2022-03-19 23:27:34+00:00,"RT @augc_asturias: El lenguaje políticamente correcto desembarca en la Benemérita...

Ante la huelga de transporte, la @guardiacivil ordena…", el lenguaje pol ticamente correcto desembarca en la benem rita     ante la huelga de transporte  la   ordena ,ViasEnri,es,0,19,2013-08-16 20:23:25+00:00,1671,False,96736,Castellón,,1505325136785944576
102,2022-03-19 23:27:29+00:00,RT @veintimillapier: Todas las multas serán anuladas por los Tribunales: Interior ordena multar a los huelguistas del transporte por reunió…, todas las multas ser n anuladas por los tribunales  interior ordena multar a los huelguistas del transporte por reuni  ,Lalita0007,es,0,57,2013-04-16 20:03:03+00:00,1285,False,174,,,1505325113562042373
103,2022-03-19 23:27:29+00:00,"RT @AzotandoM: Os resumo la opinión de la mayoría de los tertulianos de la Sexta Noche:
A estas violentas pymes y autónomos del transporte,…", os resumo la opini n de la mayor a de los tertulianos de la sexta noche  a estas violentas pymes y aut nomos del transporte  ,MareyCoqui,es,0,29,2021-12-19 18:55:07+00:00,110,False,6704,,,1505325113243222019
104,2022-03-19 23:26:45+00:00,"RT @Denuevomiguel: Te hago un bizum de 20€ si escribes algo a favor de la huelga del transporte @jg_dominguez. Piénsalo, bastante más de lo…", te hago un bizum de 20  si escribes algo a favor de la huelga del transporte   dominguez  pi nsalo  bastante m s de lo ,beef_cola,es,0,14,2021-10-01 07:02:28+00:00,1078,False,6774,,,1505324931613171717
105,2022-03-19 23:26:32+00:00,"RT @nika_news_: @vigobulldog Convendría recordar lo que pasó en #Chile.
Como se fraguó el golpe de estado y como desde la patronal del tran…",   convendr a recordar lo que pas  en  chile  como se fragu  el golpe de estado y como desde la patronal del tran ,SylviaDNAG,es,0,42,2017-03-08 22:22:44+00:00,1136,False,13253,"Manzanares el Real, España",,1505324875937988612
108,2022-03-19 23:26:16+00:00,RT @Jony_alonso: @RubenSanchezTW Y de ahí la huelga del transporte https://t.co/pIBhqwPyjr,   y de ah  la huelga del transporte  ,PEREZ_AREVALO,es,0,7,2010-11-19 14:12:41+00:00,577,False,6426,"Arevalo, Valladolid....",,1505324809470844932
109,2022-03-19 23:26:00+00:00,"RT @JavierArocaA: Y la tanketa , #Marlaska @interiorgob , dónde está la tanketa? La de Cadi .  

El Gobierno califica la huelga del transpo…", y la tanketa    marlaska     d nde est  la tanketa  la de cadi      el gobierno califica la huelga del transpo ,jtm47015375,es,0,330,2021-05-05 05:50:46+00:00,183,False,33162,,,1505324739983773697
110,2022-03-19 23:25:54+00:00,"El viernes 19 deberíamos de haber empezado el quirófano a las 8 de la mañana (joven politraumatizada con fracturas múltiples). Un imprevisto (problema de suministro por la huelga del transporte) provocó que el instrumental y los implantes, que deberían de haber llegado el día https://t.co/XQZg9pvmqp",el viernes 19 deber amos de haber empezado el quir fano a las 8 de la ma ana  joven politraumatizada con fracturas m ltiples   un imprevisto  problema de suministro por la huelga del transporte  provoc  que el instrumental y los implantes  que deber an de haber llegado el d a  ,ArtimeValeriano,es,1,1,2020-11-08 10:54:57+00:00,32,False,589,"Entre Córdoba y Écija, España",,1505324714020978703
115,2022-03-19 23:25:13+00:00,"RT @PSOEAltoaragon: 🌹José Luis Rodríguez Zapatero en #Huesca. Despoblación, Sáhara, guerra de Ucrania, alza de precios, huelga de transport…",  jos  luis rodr guez zapatero en  huesca  despoblaci n  s hara  guerra de ucrania  alza de precios  huelga de transport ,lorenacanales22,es,0,17,2014-02-18 12:59:23+00:00,889,False,12326,,,1505324544076226563
121,2022-03-19 23:22:19+00:00,RT @JupolNacional: 🔵Desde #Jupol nuestro apoyo a los TRABAJADORES del transporte que se acogen a su DERECHO CONSTITUCIONAL para realizar la…,  desde  jupol nuestro apoyo a los trabajadores del transporte que se acogen a su derecho constitucional para realizar la ,rafasalvador123,es,0,199,2015-12-06 17:35:39+00:00,2139,False,59851, ATLETICO- Español,,1505323813839511557
123,2022-03-19 23:21:49+00:00,"RT @Francis12333073: Sánchez tiene su plan trazado, y la huelga del transporte le ha venido al pelo. Nos quiere pobres, asustados
 y en poc…", s nchez tiene su plan trazado  y la huelga del transporte le ha venido al pelo  nos quiere pobres  asustados  y en poc ,EpcRvgm,es,0,40,2015-12-25 23:34:11+00:00,441,False,13155,Valencia ,,1505323689092554753
124,2022-03-19 23:21:41+00:00,La huelga del transporte alcanza su séptima jornada con efectos notorios https://t.co/cwfQDL3McN,la huelga del transporte alcanza su s ptima jornada con efectos notorios  ,diarioferrol,es,5,0,2012-12-27 18:43:29+00:00,9127,False,259,,,1505323656313987077
129,2022-03-19 23:20:30+00:00,"RT @MerxLamar: Igual entrego el Sáhara que reviento una huelga. 

Interior ordena multar a los huelguistas del transporte por reunión ilega…", igual entrego el s hara que reviento una huelga    interior ordena multar a los huelguistas del transporte por reuni n ilega ,JNietoSerrano,es,0,7,2010-06-14 00:26:07+00:00,1014,False,76253,,,1505323356199043081
131,2022-03-19 23:20:19+00:00,Abascal defiende la huelga del transporte y dice que la izquierda “quiere tener el monopolio de la violencia” de los piquetes  https://t.co/MUxcsOtk48 vía @el_pais,abascal defiende la huelga del transporte y dice que la izquierda  quiere tener el monopolio de la violencia  de los piquetes    v a   pais,JoseRod00137666,es,0,0,2016-08-11 09:06:30+00:00,4,False,12,,,1505323311353503744
132,2022-03-19 23:19:46+00:00,@Victormmartin Lo mismo decían de la huelga de transporte... #españaempobrecida,  lo mismo dec an de la huelga de transporte     espa aempobrecida,jdavidsegurag,es,1,0,2012-08-08 01:11:30+00:00,139,False,6331,,,1505323170273894400
133,2022-03-19 23:19:34+00:00,"RT @ldpsincomplejos: El gobierno y sus terminales mediáticas, atribuyendo a ""la ultraderecha"" el éxito de una huelga de transporte que está…", el gobierno y sus terminales medi ticas  atribuyendo a  la ultraderecha  el  xito de una huelga de transporte que est  ,HueyHueyLewis,es,0,1270,2010-12-20 10:04:30+00:00,832,False,76723,,,1505323121750036491
136,2022-03-19 23:19:17+00:00,Abascal defiende la huelga del transporte y dice que la izquierda “quiere tener el monopolio de la violencia” de los piquetes  https://t.co/fAiZGZpsXX a través de @el_pais,abascal defiende la huelga del transporte y dice que la izquierda  quiere tener el monopolio de la violencia  de los piquetes    a trav s de   pais,VilloriaVox,es,0,0,2022-02-26 12:11:22+00:00,90,False,4500,"Villoria, España",,1505323049930928132
140,2022-03-19 23:17:41+00:00,"RT @Pedro_________F: Mano dura de Interior con el paro en el transporte: pide no usar  los términos ""huelga"" y ""piquete"" e informar de las…", mano dura de interior con el paro en el transporte  pide no usar  los t rminos  huelga  y  piquete  e informar de las ,Leonor30000,es,0,2,2021-11-03 18:11:58+00:00,587,False,39736,"Burgos, España",,1505322649634975748
145,2022-03-19 23:16:00+00:00,RT @janislcani: Cuándo la patronal del Transporte con Box a la cabeza hacen huelga que no os confundan. #HuelgaTransporte https://t.co/X9ss…, cu ndo la patronal del transporte con box a la cabeza hacen huelga que no os confundan   huelgatransporte  ,mariahe81867358,es,0,420,2018-01-09 22:51:35+00:00,188,False,19335,España,,1505322225704091650
147,2022-03-19 23:15:54+00:00,"RT @wallanderviking: El batallón Azov de la Guardia Civil respeta el derecho de huelga de los empresarios del transporte, pero si eres un c…", el batall n azov de la guardia civil respeta el derecho de huelga de los empresarios del transporte  pero si eres un c ,Veromaggi,es,0,74,2011-03-14 09:56:30+00:00,5931,False,160213,"Madrid, España",,1505322198092840960
150,2022-03-19 23:14:07+00:00,"RT @MediterraneoDGT: 🔴 #ÚltimaHora

¡Caos total! La cerveza se agota en España por la huelga de transporte

https://t.co/t6AIbViJx5",     ltimahora   caos total  la cerveza se agota en espa a por la huelga de transporte   ,generaltachin,es,0,10,2015-07-04 22:05:02+00:00,5951,False,12012,"Logroño, España",,1505321749751029763
153,2022-03-19 23:13:30+00:00,Lunes me llegaría el nuevo Pc....huelga de transporte.....dios ayúdame. https://t.co/z5PqEqIdZ1,lunes me llegar a el nuevo pc    huelga de transporte     dios ay dame   ,RompochoT,es,2,0,2021-04-05 21:45:34+00:00,59,False,1856,,,1505321594624819209
157,2022-03-19 23:12:23+00:00,"@springsteen_81 He intercambiado tuits hoy con varios de los que apoyan la “huelga” de transporte. La mitad no sabe que en la ley, que se aprobó hace unos días, ya está lo que piden. El resto aseguran que son gente que trabaja para autónomos y que por eso paran. El esquema de Lorca se repite.",  81 he intercambiado tuits hoy con varios de los que apoyan la  huelga  de transporte  la mitad no sabe que en la ley  que se aprob  hace unos d as  ya est  lo que piden  el resto aseguran que son gente que trabaja para aut nomos y que por eso paran  el esquema de lorca se repite ,sghiebra,es,1,0,2012-04-16 07:52:44+00:00,516,False,41113,"Roses, Catalunya",,1505321314005008388
161,2022-03-19 23:11:20+00:00,"RT @HojadLata: Casi no queda papel en las imprentas, hay una nueva guerra en marcha, el transporte está en huelga… y en @HojadLata seguimos…", casi no queda papel en las imprentas  hay una nueva guerra en marcha  el transporte est  en huelga  y en   seguimos ,JosepLlusNotari,es,0,23,2013-12-27 09:53:51+00:00,300,False,1126,,,1505321049575112706
165,2022-03-19 23:10:31+00:00,"@Pitimini15 @JuanjoRaval @gmaemejota Al paso que vamos, empiezo a tener dudas de si no sumarán PP y VOX, tras lo de los 20.000 millones de igualdad, los combustibles, la huelga de transporte, el desabastecimiento, lo del Sáhara.....",      al paso que vamos  empiezo a tener dudas de si no sumar n pp y vox  tras lo de los 20 000 millones de igualdad  los combustibles  la huelga de transporte  el desabastecimiento  lo del s hara     ,jolmomad,es,0,0,2011-11-11 17:17:43+00:00,13,False,273,,,1505320844482035726
