,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
397,2022-03-29 13:44:57+00:00,"Huelga de transporte, última hora de los paros de camioneros y transportistas hoy en directo https://t.co/FtkdGuvF67 vía @A3Noticias",huelga de transporte   ltima hora de los paros de camioneros y transportistas hoy en directo   v a  ,zapaterfarches,es,1,0,2015-01-30 19:05:10+00:00,16,False,520,,,1508802395144343563
399,2022-03-29 13:42:40+00:00,"RT @Csf47C: El país se levanta en protestas, el centro, el sur, el norte y la selva. Todos en contra de Castillo. Transporte de carga pesad…", el pa s se levanta en protestas  el centro  el sur  el norte y la selva  todos en contra de castillo  transporte de carga pesad ,caenrimo,es,0,4,2013-07-08 17:21:47+00:00,133,False,25069,,,1508801820809912321
400,2022-03-29 13:40:43+00:00,"@ivan_mtn 

Échale un vistazo a esta charlotada antiobrera, antipiquetes… sobre la “huelga” (paro de autónomos y pymes) de transporte. Para empezar el invitado no puede ser más partidista, es candidato de VOX en galicia. https://t.co/dMgL9JdLnX",  mtn    chale un vistazo a esta charlotada antiobrera  antipiquetes  sobre la  huelga   paro de aut nomos y pymes  de transporte  para empezar el invitado no puede ser m s partidista  es candidato de vox en galicia   ,Paragansos,es,0,0,2019-08-10 16:53:24+00:00,278,False,10242,,,1508801329187237900
401,2022-03-29 13:40:39+00:00,"@oscar_puente_ Para esto necesitaba la autorización de Bruselas? No se podía haber puesto en marcha antes, ahorrando semanas de subidas de precio y lo más crudo de la huelga del transporte?",  puente  para esto necesitaba la autorizaci n de bruselas  no se pod a haber puesto en marcha antes  ahorrando semanas de subidas de precio y lo m s crudo de la huelga del transporte ,EvilMor76407346,es,1,0,2018-09-08 00:30:53+00:00,14,False,3271,,,1508801310740656128
404,2022-03-29 13:39:13+00:00,"Huelga del transporte, última hora pelea en ISNN, la flexibilidad herramienta empresarial. https://t.co/EFpk0lCntv
Arrancamos el programa de hoy hablando con el sindicato HIRU y su decisión de continuar con la huelga del transporte de mercancías por carretera. Repasamos la si... https://t.co/XT8qF2exd9",huelga del transporte   ltima hora pelea en isnn  la flexibilidad herramienta empresarial    arrancamos el programa de hoy hablando con el sindicato hiru y su decisi n de continuar con la huelga del transporte de mercanc as por carretera  repasamos la si     ,Eguzki_Irratia,es,0,0,2010-02-13 19:18:17+00:00,5154,False,39,Iruñea,,1508800950500270091
406,2022-03-29 13:33:44+00:00,La hostelería de las áreas de servicio de las autovías de Cuenca acusa la huelga de transporte y el aumento de los costes https://t.co/mluylEb39e,la hosteler a de las  reas de servicio de las autov as de cuenca acusa la huelga de transporte y el aumento de los costes  ,SERcuenca,es,1,0,2011-02-24 09:54:18+00:00,6068,False,388,,,1508799571262124039
409,2022-03-29 13:23:14+00:00,La huelga del transporte pierde fuelle en su tercera semana de protestas https://t.co/HjKhhCZkWa a través de @publico_es,la huelga del transporte pierde fuelle en su tercera semana de protestas   a trav s de   es,luisgil64,es,0,0,2013-04-24 16:28:29+00:00,719,False,6523,Segovia,,1508796926879219716
410,2022-03-29 13:21:07+00:00,La discusión sobre el transporte como servicio público esencial me resulta muy interesante porque es uno de esos casos de superposición de derechos: Mi derecho a circular libremente y tu derecho a huelga.,la discusi n sobre el transporte como servicio p blico esencial me resulta muy interesante porque es uno de esos casos de superposici n de derechos  mi derecho a circular libremente y tu derecho a huelga ,GustavoMolvert,es,0,0,2017-03-02 01:12:35+00:00,2487,False,31635,"Quilmes, Argentina",,1508796395402240000
412,2022-03-29 13:19:57+00:00,RT @jovenandaluz: La huelga del transporte pierde fuelle en su tercera semana de protestas https://t.co/HyGUqzWWp2 vía @publico_es, la huelga del transporte pierde fuelle en su tercera semana de protestas   v a   es,luz_guijarro,es,0,1,2014-02-15 21:26:51+00:00,2548,False,91577,"Marbella, España",,1508796102925033490
414,2022-03-29 13:15:20+00:00,"@amcruz18 Hola, los envíos estos días pueden verse afectados por la huelga de transporte. Por favor danos por MD tus datos para que revisemos si es este el problema. Respecto a la APP podemos volver a revisarlo, danos en el mismo MD más información. Quedamos a la espera.",  hola  los env os estos d as pueden verse afectados por la huelga de transporte  por favor danos por md tus datos para que revisemos si es este el problema  respecto a la app podemos volver a revisarlo  danos en el mismo md m s informaci n  quedamos a la espera ,o2es,es,0,0,2018-05-22 11:01:08+00:00,22721,True,5,,,1508794942277226496
415,2022-03-29 13:15:11+00:00,"🚚 ¿Cuánto puede durar la huelga de transporte?

➡Las protestas ya atraviesan su tercera semana

https://t.co/iNjt93DjJN",   cu nto puede durar la huelga de transporte    las protestas ya atraviesan su tercera semana   ,elperiodico,es,2,0,2010-10-05 10:56:58+00:00,717137,True,377,Barcelona,,1508794904365142023
