,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas,ID
11,2022-03-25 23:55:39+00:00,"RT @victorg91: El Gobierno destinará ayudas de 
1050mill € a los transportistas 🚚

✅Ayudas 20cent/L

💶 (ahorro 700€/mes)

✅Ayudas directas…", el gobierno destinar  ayudas de  1050mill   a los transportistas     ayudas 20cent l     ahorro 700  mes    ayudas directas ,SergioGNC,es,0,41,2013-02-28 00:23:42+00:00,2444,False,17605,"Herencia,donde el Carnaval",,1507506528974262277
13,2022-03-25 23:55:30+00:00,"RT @RuisenoraPerez: Sánchez, en catalán, frente a la huelga del transporte y los problemas de la ganadería, la pesca, el lío que se va a mo…", s nchez  en catal n  frente a la huelga del transporte y los problemas de la ganader a  la pesca  el l o que se va a mo ,RuisenoraPerez,es,0,1,2018-04-03 17:32:57+00:00,687,False,48871,Alpha Centauri ,,1507506494190886916
14,2022-03-25 23:55:07+00:00,RT @mjarranz: Creo que el tal Manuel Hernández (promotor de la huelga) va a salir escaldado de su aventura. El comité de transporte le està…, creo que el tal manuel hern ndez  promotor de la huelga  va a salir escaldado de su aventura  el comit  de transporte le est  ,vanidadavatar,es,0,531,2010-03-24 01:23:42+00:00,27,False,566,"Castilla la Mancha,Hellin",,1507506397579292675
15,2022-03-25 23:54:57+00:00,"RT @gerardotc: Como era de esperar, los piquetes Spagnolo se borran del acuerdo firmado por la mayoría de los transportistas. Así es esta h…", como era de esperar  los piquetes spagnolo se borran del acuerdo firmado por la mayor a de los transportistas  as  es esta h ,rosahappy70,es,0,139,2013-04-02 16:04:37+00:00,3216,False,844644,Valdebernardo,,1507506351903236100
16,2022-03-25 23:54:35+00:00,RT @A3Noticias: 🚚 Estas son las razones de los transportistas para seguir con el paro indefinido  https://t.co/4hFdfGQKP9,   estas son las razones de los transportistas para seguir con el paro indefinido   ,Daro558,es,0,7,2020-04-18 15:04:52+00:00,3011,False,6640,,,1507506261306314763
17,2022-03-25 23:53:54+00:00,"RT @eltorotv: ‼️ El Toro TV, a diferencia del Gobierno, sí escucha a los convocantes de esta huelga

📢 Hablamos con Manuel Hernández, presi…",    el toro tv  a diferencia del gobierno  s  escucha a los convocantes de esta huelga    hablamos con manuel hern ndez  presi ,Terminatorgonz1,es,0,75,2020-12-31 21:07:05+00:00,50,False,6671,La isla de la Martinica,,1507506091130822665
19,2022-03-25 23:53:17+00:00,RT @pasatronc: @Poetatrovador78 Los supermercados no suelen trabajar con autónomos sino con empresas de transporte con contratos cerrados d…,   los supermercados no suelen trabajar con aut nomos sino con empresas de transporte con contratos cerrados d ,VergelAna,es,0,2,2012-02-21 16:17:25+00:00,1232,False,33612,España,,1507505935756972036
20,2022-03-25 23:53:16+00:00,"RT @MarDGamero: Alemania:
•baja el IRPF con efectos desde enero de 2022
•baja los carburantes para toda la población.
•bonifica a todos los…", alemania   baja el irpf con efectos desde enero de 2022  baja los carburantes para toda la poblaci n   bonifica a todos los ,sergiverson,es,0,140,2010-07-09 11:44:51+00:00,732,False,10069,Sevilla,,1507505930715516929
21,2022-03-25 23:52:58+00:00,@JAsensioJ @herrerabruji @La_SER La huelga del transporte está motivada por esas dos fotos que estás viendo.😂😂😂,      ser la huelga del transporte est  motivada por esas dos fotos que est s viendo    ,albertobc89,es,0,0,2017-03-11 15:30:25+00:00,11,False,6776,"Lugo, España",,1507505853871624194
22,2022-03-25 23:52:10+00:00,"RT @CapitanBitcoin: Si no gobernara la izquierda no estaríamos frente a una huelga del sector del transporte, sino que asistiríamos a la te…", si no gobernara la izquierda no estar amos frente a una huelga del sector del transporte  sino que asistir amos a la te ,lbonillamillan,es,0,690,2010-08-18 01:00:42+00:00,498,False,8345,Caracas,,1507505654365405184
23,2022-03-25 23:52:09+00:00,RT @LA_ZANAHORIA___: A los Huelguistas del Transporte se le ha dado una solución pero su Facharepresentante dice que no es suficiente y seg…, a los huelguistas del transporte se le ha dado una soluci n pero su facharepresentante dice que no es suficiente y seg ,antonioflore196,es,0,15,2020-01-16 16:09:11+00:00,1060,False,165374,Sevilla (Capital),,1507505650099699718
28,2022-03-25 23:50:15+00:00,"RT @gerardotc: ""Piquetes Spagnolo"". 
Mi columna de hoy en CTXT.

https://t.co/HFEwe1ET7n",  piquetes spagnolo    mi columna de hoy en ctxt    ,GPaniagu,es,0,98,2013-02-01 21:12:42+00:00,4732,False,624240,,,1507505169868726278
35,2022-03-25 23:48:15+00:00,"RT @ElHuffPost: La Plataforma convocante de los paros del transporte mantiene la huelga indefinida tras reunirse ""sin resultados"" con la mi…", la plataforma convocante de los paros del transporte mantiene la huelga indefinida tras reunirse  sin resultados  con la mi ,alejandroid80,es,0,4,2009-07-13 22:30:14+00:00,967,False,29355,Madrid,,1507504666279612422
41,2022-03-25 23:44:36+00:00,"RT @CNT_Madrid: Estos días se está hablando mucho de la 'Huelga del Transporte'. Nuestr@s compañer@s de @CNT_Valencia, con una importante i…", estos d as se est  hablando mucho de la  huelga del transporte   nuestr  compa er  de   valencia  con una importante i ,LinMDotor,es,0,13,2015-01-19 15:31:16+00:00,364,False,37104,,,1507503747626418180
44,2022-03-25 23:43:43+00:00,@mendalerenda71 Cuando hay huelga de metro o bus la gente se queja porque llega tarde al trabajo o van todos en coche. Pues de eso trata una huelga. De que se note que hay huelga. Yo cuando hay huelga de transporte es cuando voy en transporte público aunque siempre voy en coche.,  cuando hay huelga de metro o bus la gente se queja porque llega tarde al trabajo o van todos en coche  pues de eso trata una huelga  de que se note que hay huelga  yo cuando hay huelga de transporte es cuando voy en transporte p blico aunque siempre voy en coche ,mercheli,es,1,0,2010-04-20 12:32:40+00:00,4662,False,170013,,,1507503525093416971
46,2022-03-25 23:41:29+00:00,"RT @Vityspain: @raquelsjimenez Te has sentado en otra mesa, sufren las consecuencias de vuestra nefasta gestión y no estáis al lado de los…",   te has sentado en otra mesa  sufren las consecuencias de vuestra nefasta gesti n y no est is al lado de los ,angelamaricruz,es,0,8,2012-12-08 14:24:25+00:00,3732,False,24433,,,1507502965409595404
47,2022-03-25 23:41:24+00:00,RT @MeseguerYebra: Llevamos tiempo insistiendo😤: observatorios de precios 🔍. La trazabilidad en la cadena ayudaría a saber dónde se increme…, llevamos tiempo insistiendo   observatorios de precios    la trazabilidad en la cadena ayudar a a saber d nde se increme ,javierhgzc,es,0,5,2011-05-19 23:53:13+00:00,447,False,19538,"Madrid, Comunidad de Madrid",,1507502942630387715
49,2022-03-25 23:41:15+00:00,RT @TonoSVJ: Continúa la huelga de transporte. ¿Os extrañais?, contin a la huelga de transporte   os extra ais ,Edisonebog,es,0,44,2022-02-21 18:46:55+00:00,362,False,19131,"Gandia, España",,1507502908006445058
54,2022-03-25 23:39:01+00:00,"RT @Ricardo13625223: La huelga no solamente tenía que haber sido de agricultura, pesca, ganadería y transporte, al consumidor también le af…", la huelga no solamente ten a que haber sido de agricultura  pesca  ganader a y transporte  al consumidor tambi n le af ,JoseGue91508198,es,0,47,2021-01-03 00:49:41+00:00,1630,False,43242,Coruña Galicia España ,,1507502344291897347
56,2022-03-25 23:39:00+00:00,"La Plataforma convocante de los paros del transporte mantiene la huelga indefinida tras reunirse ""sin resultados"" con la ministra
https://t.co/CG2rC3QxZg",la plataforma convocante de los paros del transporte mantiene la huelga indefinida tras reunirse  sin resultados  con la ministra  ,ElHuffPost,es,7,4,2011-08-29 22:39:03+00:00,560465,True,1925,"Madrid, Spain",,1507502338700890115
57,2022-03-25 23:38:37+00:00,"RT @Fumatron_U: Que dicen los patronos del transporte que hay que continuar con la huelga hasta que caiga este gobierno, Pablo Iglesias se…", que dicen los patronos del transporte que hay que continuar con la huelga hasta que caiga este gobierno  pablo iglesias se ,DamaRoja8,es,0,380,2021-04-13 00:42:17+00:00,1862,False,94140,,,1507502242714333185
59,2022-03-25 23:38:20+00:00,RT @aybarrapacheco: La ministra Raquel Sánchez cede y se reunirá esta tarde con los huelguistas del transporte. Podían haber empezado por a…, la ministra raquel s nchez cede y se reunir  esta tarde con los huelguistas del transporte  pod an haber empezado por a ,JustaMariaC,es,0,501,2010-03-03 18:25:49+00:00,2276,False,33898,"Sevilla, España",,1507502171406974982
60,2022-03-25 23:37:37+00:00,@EstefMolina_ Como se nota que trabajas en la @La_SER escribes en @el_pais y vas a la @laSextaTV La unica gestion de la ministra de Transporte es; reunirse con las organizaciones que no estan de huelga y tras la reunion conseguir que se unan a la huelga  Pero bueno son cosas chulisimas...,   como se nota que trabajas en la   ser escribes en   pais y vas a la   la unica gestion de la ministra de transporte es  reunirse con las organizaciones que no estan de huelga y tras la reunion conseguir que se unan a la huelga  pero bueno son cosas chulisimas   ,Cardamomo4749,es,0,0,2017-01-31 15:25:26+00:00,39,False,7432,,,1507501991265808384
61,2022-03-25 23:37:36+00:00,"RT @luissuarezherna: @raquelsjimenez Mientes, no os habéis reunido con los representantes del transporte que han promovido la huelga, solo…",   mientes  no os hab is reunido con los representantes del transporte que han promovido la huelga  solo ,angelamaricruz,es,0,11,2012-12-08 14:24:25+00:00,3732,False,24433,,,1507501988505960449
66,2022-03-25 23:35:14+00:00,"RT @MejiasCuba: Parece mentira que #Europa permitiera que #EEUU les desestabilizar el continente, q fragilidad. Parece q las dos guerras mu…", parece mentira que  europa permitiera que  eeuu les desestabilizar el continente  q fragilidad  parece q las dos guerras mu ,reyccpr,es,0,11,2020-08-17 13:31:03+00:00,202,False,869,,,1507501390880518148
67,2022-03-25 23:34:10+00:00,"RT @jmpsosa79: #LaReuniónSecreta Despueś de una pandemia, ahora una guerra, la huelga de transporte por otro,.. uno ya no sabe que es lo qu…",  lareuni nsecreta despue  de una pandemia  ahora una guerra  la huelga de transporte por otro    uno ya no sabe que es lo qu ,JuliaPicot6,es,0,2,2021-01-21 20:04:10+00:00,316,False,4066,,,1507501122533183496
70,2022-03-25 23:32:49+00:00,RT @QuuicoM: Lo del transporte era una huelga tan clara que se soluciona con transmisiones de renta desde el sector público a la patronal s…, lo del transporte era una huelga tan clara que se soluciona con transmisiones de renta desde el sector p blico a la patronal s ,minidexter,es,0,17,2010-09-05 12:44:36+00:00,1907,False,22102,,,1507500784119865345
76,2022-03-25 23:31:07+00:00,"RT @PozoFm: @MMPPCCMM @a1varo_lopez Como q no se puede hacer huelga?
En Francia se paralizó el pais entero por los precios d la energía. En…",     lopez como q no se puede hacer huelga  en francia se paraliz  el pais entero por los precios d la energ a  en ,aparapordedesde,es,0,3,2013-05-02 17:12:18+00:00,411,False,32407,España,,1507500357315928072
78,2022-03-25 23:30:28+00:00,"Sinsentido de la continuidad de la huelga de transporte.
¡Intencionalidad al descubierto! 🧐 https://t.co/kZ0YMiHeXh",sinsentido de la continuidad de la huelga de transporte   intencionalidad al descubierto     ,PanicOrfila,es,51,37,2016-07-10 16:15:08+00:00,3630,False,30804,Gijón / Xixón,,1507500194207866884
81,2022-03-25 23:29:05+00:00,"RT @MikyGonka: Parece que la plataforma que empezó la huelga del transporte no quería mejoras, solo quería montar el numerito con la minist…", parece que la plataforma que empez  la huelga del transporte no quer a mejoras  solo quer a montar el numerito con la minist ,Brigorex,es,0,153,2014-04-08 18:44:10+00:00,304,False,14710,Miño A Coruña,,1507499843761184773
88,2022-03-25 23:26:24+00:00,"Huelga del Transporte: Claves del acuerdo firmado entre los transportistas ""legítimos"" y el Gobierno https://t.co/2RYP5diNUr",huelga del transporte  claves del acuerdo firmado entre los transportistas  leg timos  y el gobierno  ,RBoutaour,es,0,0,2017-08-29 00:58:18+00:00,175,False,55043,,,1507499168360804364
89,2022-03-25 23:26:22+00:00,RT @smilelissi: La ministra de Transporte ya ha solucionado el problema con los que no estaban en huelga 😂😂⬇️ https://t.co/reMkHjqxe3, la ministra de transporte ya ha solucionado el problema con los que no estaban en huelga       ,Sonicatralara,es,0,196,2011-03-14 20:58:11+00:00,133,False,2934,,,1507499161431822339
94,2022-03-25 23:24:38+00:00,"RT @Rkrdo62: @Panik81 @Juanmi_News @IdiazAyuso Para variar, su repertorio de mentiras.
Lo del transporte no es una huelga, es un sabotaje a…",     news   para variar  su repertorio de mentiras  lo del transporte no es una huelga  es un sabotaje a ,beci_la,es,0,6,2019-06-23 15:38:51+00:00,1016,False,36357,,,1507498725148610565
95,2022-03-25 23:24:37+00:00,"@undosytess La Ministra comunista reunida con los artistas en plena huelga de transportes.
La Ministra de transporte reunida con la parte del sector que no está en huelga y el sindicato que antes sobornaron.
El presidente pidiendo en Europa lo que le dieron hace dos semanas.
¡🇪🇸Equipazo🇪🇸!",  la ministra comunista reunida con los artistas en plena huelga de transportes  la ministra de transporte reunida con la parte del sector que no est  en huelga y el sindicato que antes sobornaron  el presidente pidiendo en europa lo que le dieron hace dos semanas     equipazo   ,DonDrPr_4ever,es,57,23,2020-02-27 13:21:30+00:00,6356,False,74626,"Manhattan, NY",,1507498721227034624
96,2022-03-25 23:23:35+00:00,"@AGentlemanESP @LocoColonia @Macareu3 @c_escipion @AAlvaroPalomino ""Arderan las calles porque no ha ganado mi partido votado"" (hipótesis tuya)... ""jodo al país con una huelga de la patronal del transporte porque no gobierna la derecha rancia, con la ultraderecha"" (realidad que se está viviendo actualmente).",        escipion    arderan las calles porque no ha ganado mi partido votado   hip tesis tuya      jodo al pa s con una huelga de la patronal del transporte porque no gobierna la derecha rancia  con la ultraderecha   realidad que se est  viviendo actualmente  ,VillarAbolafia,es,1,0,2022-03-13 11:26:26+00:00,23,False,217,,,1507498458202185730
100,2022-03-25 23:22:09+00:00,RT @SiberetSiberet: Si dices que el objetivo de tu protesta es que dimita el gobierno (que me parece muy bien) lo tuyo no es una huelga de…, si dices que el objetivo de tu protesta es que dimita el gobierno  que me parece muy bien  lo tuyo no es una huelga de ,DarthVtron,es,0,598,2010-07-08 19:53:07+00:00,181,False,993,Valencia,,1507498101170446351
106,2022-03-25 23:20:07+00:00,"RT @_RafaElPiky_: Este país no necesita una huelga de transporte... Este país necesita salir a la calle pero en masa. Camiones, coches, bic…", este pa s no necesita una huelga de transporte    este pa s necesita salir a la calle pero en masa  camiones  coches  bic ,0_Alacran_0,es,0,75,2015-02-08 09:49:46+00:00,3250,False,1337,"En el Sentido común, 💚VOX🇪🇦",,1507497587611508742
109,2022-03-25 23:19:01+00:00,RT @joseramonpatter: Los convocantes de la huelga del transporte rechazan el acuerdo con el Gobierno porque la subvención de 20 cts. les pa…, los convocantes de la huelga del transporte rechazan el acuerdo con el gobierno porque la subvenci n de 20 cts  les pa ,FelipeA_Garcia,es,0,170,2018-03-06 13:35:20+00:00,61,False,40464,"Leganés, España",,1507497308778385410
110,2022-03-25 23:18:01+00:00,"#LaReuniónSecreta Despueś de una pandemia, ahora una guerra, la huelga de transporte por otro,.. uno ya no sabe que es lo que falta por ocurrir,...vaya ustedes a saber en qué quedará todo esto,....", lareuni nsecreta despue  de una pandemia  ahora una guerra  la huelga de transporte por otro    uno ya no sabe que es lo que falta por ocurrir    vaya ustedes a saber en qu  quedar  todo esto     ,jmpsosa79,es,10,2,2020-01-22 20:40:06+00:00,91,False,19564,"Gijón, Asturias, España",,1507497058688765964
112,2022-03-25 23:16:23+00:00,"RT @COPE: 🎧 Manuel Hernández, presidente de la Plataforma Nacional por la
Defensa del Transporte, adelanta en @herreraencope 📻  que van a
m…",   manuel hern ndez  presidente de la plataforma nacional por la defensa del transporte  adelanta en      que van a m ,Bajoescucha1,es,0,57,2018-04-30 20:04:04+00:00,23,False,16161,En el mundo mundial,,1507496647957299211
113,2022-03-25 23:16:22+00:00,"🛑🛑 🔥 ➡ La plataforma  mantiene ""el paro indefinido"" del transporte tras reunirse con la ministra.

La Plataforma Nacional por la Defensa del Transporte por Carretera ha decidido continuar con la huelga nacional según ha anunciado su presidente.

🔊 https://t.co/tfCeig4lzK 🇪🇦 https://t.co/iuwKFlGjnW",       la plataforma  mantiene  el paro indefinido  del transporte tras reunirse con la ministra   la plataforma nacional por la defensa del transporte por carretera ha decidido continuar con la huelga nacional seg n ha anunciado su presidente           ,nocierresvive,es,1,0,2018-12-25 22:44:03+00:00,3648,False,14862,,,1507496642362105858
114,2022-03-25 23:16:21+00:00,"RT @MarcosdeQuinto: La ministra de transporte se permite hacer alarde de chulería y no recibir a quienes convocaron la huelga, porque a ell…", la ministra de transporte se permite hacer alarde de chuler a y no recibir a quienes convocaron la huelga  porque a ell ,JulioPastorin,es,0,1056,2013-06-29 22:05:43+00:00,78,False,35207,Cádiz.,,1507496640105566218
115,2022-03-25 23:15:57+00:00,"RT @silviaramrez1: Lo de V🤮x, que se han convertido en férreos defensores de los huelguistas del transporte, proponían, en su programa elec…", lo de v x  que se han convertido en f rreos defensores de los huelguistas del transporte  propon an  en su programa elec ,louPereiraG,es,0,806,2009-09-01 16:07:17+00:00,127,False,12661, Panxón - Galicia - España,,1507496538796343306
117,2022-03-25 23:15:43+00:00,"RT @Carlos00321607: Por lo que leo por ahí lo de la huelga del transporte se arregla con limosnas.
Pero ojo solo el transporte. Los particu…", por lo que leo por ah  lo de la huelga del transporte se arregla con limosnas  pero ojo solo el transporte  los particu ,FranciscoAmorr1,es,0,2,2020-11-11 22:47:12+00:00,545,False,20483,,,1507496478801108993
118,2022-03-25 23:15:35+00:00,"RT @AmarillosEspana: 📣 COMUNICADO. 
La Patronal del Transporte por Carretera de Castilla y León se suma a la huelga. Sr @sanchezcastejon ,…",   comunicado   la patronal del transporte por carretera de castilla y le n se suma a la huelga  sr     ,ANGELILLO1956,es,0,2176,2017-10-21 08:55:01+00:00,216,False,74325,,,1507496448157528068
119,2022-03-25 23:15:35+00:00,"@EstefMolina_ ""Si a los protestantes les parece mal...""

¿Qué tienen que ver los Luteranos en todo este asunto de la HUELGA del transporte?",    si a los protestantes les parece mal       qu  tienen que ver los luteranos en todo este asunto de la huelga del transporte ,Hanamizu281,es,1,0,2020-04-29 14:32:15+00:00,314,False,150874,Marte/Cinturón de asteroides,,1507496446651772935
123,2022-03-25 23:14:29+00:00,RT @rafajvfda: @sanchezcastejon No habéis llegado a ningún acuerdo con el sector del transporte. Habéis firmado un paripé con quienes ya pa…,   no hab is llegado a ning n acuerdo con el sector del transporte  hab is firmado un parip  con quienes ya pa ,Quipi20181,es,0,42,2017-12-24 21:20:21+00:00,390,False,32806,Almería,,1507496170943401992
127,2022-03-25 23:13:17+00:00,"RT @egtegain: La Plataforma en Defensa del Transporte que sostiene la Huelga manifestándose en Madrid.
El acuerdo alcanzado ayer entre el G…", la plataforma en defensa del transporte que sostiene la huelga manifest ndose en madrid  el acuerdo alcanzado ayer entre el g ,Mariam26542714,es,0,40,2021-05-31 01:15:15+00:00,80,False,7936,"Sevilla, España",,1507495867418390534
129,2022-03-25 23:12:27+00:00,La huelga del transporte deja de nuevo sin actividad al Mercado de Ganados de Torrelavega. #Torrelavega #Ganadería #Cantabria #huelgatransportes https://t.co/CSvhMvqu7M,la huelga del transporte deja de nuevo sin actividad al mercado de ganados de torrelavega   torrelavega  ganader a  cantabria  huelgatransportes  ,warucrania_es,es,0,0,2022-01-18 19:29:54+00:00,169,False,105,España,,1507495659418664965
131,2022-03-25 23:10:07+00:00,@Poetatrovador78 Los supermercados no suelen trabajar con autónomos sino con empresas de transporte con contratos cerrados de larga duración. Esas empresas no están en huelga.,  los supermercados no suelen trabajar con aut nomos sino con empresas de transporte con contratos cerrados de larga duraci n  esas empresas no est n en huelga ,pasatronc,es,17,2,2009-11-19 16:49:13+00:00,77,False,24781,"Almería, Spain",,1507495071956021250
132,2022-03-25 23:10:03+00:00,"RT @NoSPDisidentes: Mi total apoyo a los trabajadores del transporte que están en huelga, y mi repulsa a los traicioneros sindicatos de cla…", mi total apoyo a los trabajadores del transporte que est n en huelga  y mi repulsa a los traicioneros sindicatos de cla ,gprsanchez,es,0,35,2013-04-01 13:46:52+00:00,183,False,10952,Almería,,1507495055698939909
133,2022-03-25 23:09:45+00:00,RT @vincinalle: La plataforma del transporte convocante mantiene la huelga a pesar del acuerdo del Gobierno con el sector https://t.co/wQDk…, la plataforma del transporte convocante mantiene la huelga a pesar del acuerdo del gobierno con el sector  ,lore9876,es,0,2,2010-10-03 15:06:41+00:00,2269,False,170338,Madrid y Donosti,,1507494977185751052
137,2022-03-25 23:06:38+00:00,RT @e_nasarre: En cada huelga se establecen unos servicios mínimos. ¿Dónde están esos servicios mínimos en ese paro del transporte? 🤔, en cada huelga se establecen unos servicios m nimos   d nde est n esos servicios m nimos en ese paro del transporte   ,Perez03785428,es,0,699,2021-10-30 21:32:32+00:00,22,False,3464,,,1507494196403445770
140,2022-03-25 23:05:20+00:00,RT @Alber: Creía haberlo visto todo pero esto es nuevo: el Gobierno ha llegado a un acuerdo con aquellos que no convocaban la huelga para q…, cre a haberlo visto todo pero esto es nuevo  el gobierno ha llegado a un acuerdo con aquellos que no convocaban la huelga para q ,JLGLua,es,0,30,2012-10-10 18:30:36+00:00,187,False,17072,,,1507493865355415552
147,2022-03-25 23:01:37+00:00,"Vaya tela con la huelga del transporte, no creo que sea tan difícil entenderles, esto no es nuevo...",vaya tela con la huelga del transporte  no creo que sea tan dif cil entenderles  esto no es nuevo   ,ajlajarinrivas,es,1,0,2020-03-22 18:36:08+00:00,508,False,4688,,,1507492933892718592
148,2022-03-25 23:01:11+00:00,"RT @__Jolly_Rogers7: ¿Pero qué loooogro, Tolai?Los precios siguen al alza. La huelga sigue, el transporte para, España para. 
No queremos v…",  pero qu  loooogro  tolai los precios siguen al alza  la huelga sigue  el transporte para  espa a para   no queremos v ,Angel_Escozio,es,0,5,2012-05-13 11:31:55+00:00,3085,False,3655,Sureste de España (Alicante),,1507492824807317513
152,2022-03-25 22:59:33+00:00,"Viendo a la huelga del transporte. ¿En esta profesión se exigirá también una política de cuotas obligando a mujeres a entrar a trabajar o es como el tema de la guerra? Igualdad si pero para un rato solo
@IreneMontero @el_pais",viendo a la huelga del transporte   en esta profesi n se exigir  tambi n una pol tica de cuotas obligando a mujeres a entrar a trabajar o es como el tema de la guerra  igualdad si pero para un rato solo     pais,IagoAspas18,es,0,0,2018-12-08 13:08:55+00:00,34,False,8758,,,1507492411227918347
156,2022-03-25 22:58:33+00:00,"RT @TapasMagazine: 🧐 La cerveza y otros alimentos en peligro por la #huelgatransportes
https://t.co/uxAcKr5s0X",   la cerveza y otros alimentos en peligro por la  huelgatransportes  ,INESMOLINA68,es,0,2,2021-01-27 22:14:02+00:00,113,False,3662,España,,1507492161650106369
157,2022-03-25 22:58:25+00:00,"RT @TapasMagazine: 🧐 @Heineken @estrellagalicia Pastas Gallo o @danone_es son solo algunas de las afectadas por la #huelgatransportes
https…",       pastas gallo o   es son solo algunas de las afectadas por la  huelgatransportes https ,INESMOLINA68,es,0,2,2021-01-27 22:14:02+00:00,113,False,3662,España,,1507492128095678464
159,2022-03-25 22:58:19+00:00,"RT @TapasMagazine: 🧐 Los supermercados apelan a la responsabilidad de los consumidores y a sus «compras compulsivas», según Aurelio del Pin…",   los supermercados apelan a la responsabilidad de los consumidores y a sus  compras compulsivas   seg n aurelio del pin ,INESMOLINA68,es,0,2,2021-01-27 22:14:02+00:00,113,False,3662,España,,1507492100153167879
162,2022-03-25 22:57:53+00:00,@ChimpanZe14 @iescolar 1.- Lo primero que hacen es incrementar el coste del servicio. Mis incrementos de costes en la empresa vienen por el transporte  desde hace 5 meses. O lo tomas o lo dejas. Estoy pagando el doble que hace un año. Es una huelga mayoritariamente política.,    1   lo primero que hacen es incrementar el coste del servicio  mis incrementos de costes en la empresa vienen por el transporte  desde hace 5 meses  o lo tomas o lo dejas  estoy pagando el doble que hace un a o  es una huelga mayoritariamente pol tica ,JosperDay,es,1,0,2010-01-25 23:28:35+00:00,5,False,418,,,1507491994137944081
163,2022-03-25 22:57:51+00:00,"RT @TapasMagazine: 🧐 Además, otras empresas como @Calvo_es, @AzucareraES, @GrupoDcoop, @Cuetara_ES y varias plantas de pienso han tenido qu…",   adem s  otras empresas como   es          es y varias plantas de pienso han tenido qu ,INESMOLINA68,es,0,2,2021-01-27 22:14:02+00:00,113,False,3662,España,,1507491982201040906
