,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
749,2022-03-04 23:30:40+00:00,"RT @geralth0203: 🤔""la gasolina costara 10 pesos"": vale actualmente 25 pesos
🤔""Nadie por encima de la ley"":toda su familia roba inpunemente…",   la gasolina costara 10 pesos   vale actualmente 25 pesos   nadie por encima de la ley  toda su familia roba inpunemente ,es,0,12,2016-12-24 19:31:02+00:00,575,False,8098,Ciudad de México,
754,2022-03-04 23:30:30+00:00,"RT @rafeta1vlcia: Ahora sube la luz, el gas y la gasolina por la guerra, antes ¿por qué era?
Nos toman por tontOs!!!", ahora sube la luz  el gas y la gasolina por la guerra  antes  por qu  era  nos toman por tontos   ,es,0,278,2012-11-09 18:36:44+00:00,1932,False,104243,,
762,2022-03-04 23:30:11+00:00,"@Vjusino Yo lleno cuando debo, no porque suba la gasolina. Tampoco entiendo ese estrés de llenar un día antes para ahorrarse 3 pesos y coger mas lucha.",  yo lleno cuando debo  no porque suba la gasolina  tampoco entiendo ese estr s de llenar un d a antes para ahorrarse 3 pesos y coger mas lucha ,es,1,0,2010-04-02 14:19:25+00:00,5584,False,4684,Brazil,
764,2022-03-04 23:30:06+00:00,Yo que ustedes llenaba su tanque de gasolina YA!,yo que ustedes llenaba su tanque de gasolina ya ,es,1,0,2013-07-30 23:12:38+00:00,91,False,7680,,
765,2022-03-04 23:30:03+00:00,"#ConexiónWIN así como los periodistas piden mesura, ellos igualmente deben tenerla, a veces sus comentarios y marcada parcialidad son gasolina, para este problema que vive el FPC.", conexi nwin as  como los periodistas piden mesura  ellos igualmente deben tenerla  a veces sus comentarios y marcada parcialidad son gasolina  para este problema que vive el fpc ,es,0,0,2011-08-28 19:50:59+00:00,1747,False,620,Pittsburgh,
766,2022-03-04 23:30:02+00:00,"@melvinleonel Recordemos también cuando te tirabas el mazo, siendo empleado y consiguiendo contrato y no hechaba gasolina con tú dinero, recuerda eso también.",  recordemos tambi n cuando te tirabas el mazo  siendo empleado y consiguiendo contrato y no hechaba gasolina con t  dinero  recuerda eso tambi n ,es,0,0,2018-01-20 02:14:17+00:00,172,False,52,,
767,2022-03-04 23:30:00+00:00,"Antes de salir, checa si debes llenar de una vez tu tanque o si subirá o se mantendrá el precio ⛽️
https://t.co/L6sw2wufxO",antes de salir  checa si debes llenar de una vez tu tanque o si subir  o se mantendr  el precio     ,es,1,0,2021-05-21 19:58:33+00:00,342,False,50,,
770,2022-03-04 23:29:56+00:00,"RT @Snoopy96930811: Vámonos a trabajar...no sin antes decirles buenos días!!!!!!
Y de recordarles que si Morena o AMLO gobernara, l gasolin…", v monos a trabajar   no sin antes decirles buenos d as       y de recordarles que si morena o amlo gobernara  l gasolin ,es,0,28,2010-05-27 03:10:46+00:00,222,False,38401,"Distrito Federal, México",
774,2022-03-04 23:29:53+00:00,Si en EE.UU. la Gasolina está cara que piensan los tercermundistas Cachurecos jajaja ?? 🙄🤣😂🤣 lo qué pasa que ya están liquidados tienen que guardas las prestaciones 🤭🤣😂,si en ee uu  la gasolina est  cara que piensan los tercermundistas cachurecos jajaja         lo qu  pasa que ya est n liquidados tienen que guardas las prestaciones    ,es,1,0,2012-05-19 06:04:39+00:00,290,False,820,"Nueva York, USA",
775,2022-03-04 23:29:53+00:00,@CNNEE A tirar gasolina al fuego.,  a tirar gasolina al fuego ,es,0,0,2012-04-23 16:50:10+00:00,444,False,1203,,
779,2022-03-04 23:29:44+00:00,RT @antonio_vgc: @Vegasaez_ La gasolina ha subido un 70%.✌,    la gasolina ha subido un 70   ,es,0,5,2011-04-25 23:33:22+00:00,653,False,60368,,
782,2022-03-04 23:29:40+00:00,"@KarBBaez no sólo te consume más gasolina, también te resta potencia. Siempre tenlo apagado si quieres arrancar hecha la chingada",  no s lo te consume m s gasolina  tambi n te resta potencia  siempre tenlo apagado si quieres arrancar hecha la chingada,es,1,0,2017-04-06 18:32:07+00:00,124,False,7944,"Puebla, México",
784,2022-03-04 23:29:33+00:00,El gobierno debe emplearse a fondo para que la población no sufra lo que implica el aumento de la gasolina  y tomar medidas que evite la inflación https://t.co/FIrYRGrIgz,el gobierno debe emplearse a fondo para que la poblaci n no sufra lo que implica el aumento de la gasolina  y tomar medidas que evite la inflaci n  ,es,15,7,2015-03-09 01:45:01+00:00,19245,False,121743,"Santo Domingo, Rep. Dominicana",
785,2022-03-04 23:29:31+00:00,"RT @majorma41991941: @Monica_Garcia_G Me importa una m. No puedo pagar la gasolina para ir al trabajo, no puedo pagar la luz para calentar…",   garcia g me importa una m  no puedo pagar la gasolina para ir al trabajo  no puedo pagar la luz para calentar ,es,0,1,2014-03-21 00:44:02+00:00,5368,False,377431,España,
789,2022-03-04 23:29:23+00:00,RT @PalenciaCA1: El precio del gas y la gasolina ya estaba subiendo mucho antes de la invasión de Ucrania... y es producto de entender mal…, el precio del gas y la gasolina ya estaba subiendo mucho antes de la invasi n de ucrania    y es producto de entender mal ,es,0,2,2017-04-30 09:00:27+00:00,98,False,14158,,
791,2022-03-04 23:29:19+00:00,@carolina_rocha_ Si supieras que si estuviera gobernando el PRIAN el precio de la gasolina rondaría los 30 pesos. Lo sabes pero te haces...,  rocha  si supieras que si estuviera gobernando el prian el precio de la gasolina rondar a los 30 pesos  lo sabes pero te haces   ,es,1,0,2020-12-16 02:22:06+00:00,4,False,207,,
797,2022-03-04 23:29:11+00:00,@ameliarueda @CarlosAlvQ El balance quitan restricción y nadie puede usar el carro porque la gasolina es más cara y si quiere salir con el carro pague,    el balance quitan restricci n y nadie puede usar el carro porque la gasolina es m s cara y si quiere salir con el carro pague,es,0,0,2015-02-14 21:54:17+00:00,15,False,31,,
798,2022-03-04 23:29:10+00:00,RT @allizesalgado: @R_Ramirez_O anunció que el Subsidio a la gasolina vía IEPS se agotó como mecanismo de compensación al consumidor. EL AU…,   ramirez o anunci  que el subsidio a la gasolina v a ieps se agot  como mecanismo de compensaci n al consumidor  el au ,es,0,9,2009-11-14 19:05:33+00:00,509,False,1636,Mexico,
799,2022-03-04 23:29:08+00:00,¿En serio vas a llorar por alguien a quien tenias que darle para la gasolina?, en serio vas a llorar por alguien a quien tenias que darle para la gasolina ,es,8,1,2021-01-22 00:48:03+00:00,571,False,717,,
803,2022-03-04 23:28:59+00:00,"@Na90535870Mario @SinLinea_Mx @martin_nolasco ¿eres idiota? pregunta capciosa si lo eres, la nota es de febrero y dice que solo será unos días, que ya pasaron, además se ve que ni lees las notas solo el titulo, mira esto, el PRIMER PARRAFO, el gobierno de amlo simplemente no puede y no podrá bajar el precio de la gasolina https://t.co/pJ9uWXASqO",    mx   nolasco  eres idiota  pregunta capciosa si lo eres  la nota es de febrero y dice que solo ser  unos d as  que ya pasaron  adem s se ve que ni lees las notas solo el titulo  mira esto  el primer parrafo  el gobierno de amlo simplemente no puede y no podr  bajar el precio de la gasolina  ,es,0,0,2020-04-18 20:10:35+00:00,39,False,600,,
804,2022-03-04 23:28:56+00:00,Si subió la gasolina de un PUTAZO. https://t.co/mMdWvrdBPr,si subi  la gasolina de un putazo   ,es,5,1,2022-01-13 19:54:54+00:00,67,False,571,Guatemala,
808,2022-03-04 23:28:48+00:00,"RT @Javiergaciaisac: Toca llenar el depósito de gasolina, pagar la luz y hacer frente al recibo del gas, pero la culpa la tiene Putin. Todo…", toca llenar el dep sito de gasolina  pagar la luz y hacer frente al recibo del gas  pero la culpa la tiene putin  todo ,es,0,746,2013-12-02 22:53:41+00:00,26,False,3604,,
812,2022-03-04 23:28:41+00:00,"Según los cálculos el galón de gasolina debería de estar costando más de 500 pesos, solo hay que ver el precio del Barril de petróleo 114.29 dólares y el precio del Dólar está 54.40, pero esta realidad los malditos amargados Peledeistas no la quieren entender https://t.co/1ajYCJUzxl",seg n los c lculos el gal n de gasolina deber a de estar costando m s de 500 pesos  solo hay que ver el precio del barril de petr leo 114 29 d lares y el precio del d lar est  54 40  pero esta realidad los malditos amargados peledeistas no la quieren entender  ,es,2,1,2021-12-08 21:48:17+00:00,141,False,1681,,
814,2022-03-04 23:28:40+00:00,"@yisusxvelasquez Ya tienes listo el bolso, ya eche gasolina y paso por ti",  ya tienes listo el bolso  ya eche gasolina y paso por ti,es,0,0,2009-12-30 02:31:28+00:00,96,False,1817,Venezuela,
816,2022-03-04 23:28:37+00:00,pensando caminar a la uni para no gastar en gasolina... it was bad for her,pensando caminar a la uni para no gastar en gasolina    it was bad for her,es,5,0,2021-06-08 00:46:05+00:00,1790,False,16885,¹³¹²  ,
825,2022-03-04 23:28:14+00:00,"@edgarmorales63 Ese carrito se llena con una ""chatica"" de gasolina klk 😒😒😒😒😒",  ese carrito se llena con una  chatica  de gasolina klk      ,es,2,1,2021-07-02 17:28:30+00:00,442,False,11085,San Francisco de Macorís,
827,2022-03-04 23:28:09+00:00,50 reais 7 litros de gasolina,50 reais 7 litros de gasolina,es,0,0,2021-12-16 04:05:19+00:00,75,False,11613,i love you more than love,
831,2022-03-04 23:28:05+00:00,"Pis con gasolina explosión masiva
Nana.",pis con gasolina explosi n masiva nana ,es,0,0,2014-06-26 14:52:38+00:00,615,False,21310,"Cádiz, Andalucía",
832,2022-03-04 23:28:04+00:00,Echen gasolina en gasolineras don arturo antes de que suba de precio. En las shell ya esta a Q38.60 el galón de super,echen gasolina en gasolineras don arturo antes de que suba de precio  en las shell ya esta a q38 60 el gal n de super,es,1,0,2012-11-08 19:46:33+00:00,128,False,1715,Quetzaltenango ,
853,2022-03-04 23:27:27+00:00,podria bailar gasolina d las divinas toda la vida,podria bailar gasolina d las divinas toda la vida,es,3,0,2016-04-24 01:59:18+00:00,561,False,7465,"Comodoro Rivadavia, Argentina",
855,2022-03-04 23:27:23+00:00,@ignaziololo1 Y mientras tanto Biden haciendo se de oro vendiendo gas y gasolina mucho más caro al mundo Jaja  pobres ignorantes,  y mientras tanto biden haciendo se de oro vendiendo gas y gasolina mucho m s caro al mundo jaja  pobres ignorantes,es,4,0,2021-10-10 17:17:49+00:00,156,False,1879,New York City (BUnKeR),
856,2022-03-04 23:27:19+00:00,"@CarlosAlvQ Porque es necesario que usen los carros para gastar en gasolina incomparable, y el gobierno necesita plata",  porque es necesario que usen los carros para gastar en gasolina incomparable  y el gobierno necesita plata,es,0,0,2015-02-14 21:54:17+00:00,15,False,31,,
863,2022-03-04 23:27:06+00:00,@Javierito321 pues.. está subiendo es por la guerra.. o es que la gasolina la recogen en tobos cuando llueve?. no solo sube en USA y eso que le dicen petróleo subiendo...,  pues   est  subiendo es por la guerra   o es que la gasolina la recogen en tobos cuando llueve   no solo sube en usa y eso que le dicen petr leo subiendo   ,es,1,0,2015-05-12 15:41:42+00:00,18,False,115,,
866,2022-03-04 23:26:57+00:00,"RT @Radio_Bakna: #Loja ||Tabla de subsidio de los combustibles desde el 12 febrero hasta el 11 de marzo, la imagen donde se resalta el amar…",  loja   tabla de subsidio de los combustibles desde el 12 febrero hasta el 11 de marzo  la imagen donde se resalta el amar ,es,0,2,2011-07-25 01:24:25+00:00,56,False,3501,Loja Ecuador ,
868,2022-03-04 23:26:54+00:00,"Dicen los progres que debemos de dejar de usar combustibles como la gasolina y usar vehículos eléctricos.
Los vehículos eléctricos.... precios https://t.co/lpSAIJJy9e",dicen los progres que debemos de dejar de usar combustibles como la gasolina y usar veh culos el ctricos  los veh culos el ctricos     precios  ,es,1,0,2010-05-04 05:46:15+00:00,1232,False,9367,Costa Rica,
869,2022-03-04 23:26:53+00:00,RT @InEminenti: ¿El escudo social cuando empieza cuando la gasolina llegue a los 3€/L o como va?,  el escudo social cuando empieza cuando la gasolina llegue a los 3  l o como va ,es,0,1,2022-02-05 19:58:04+00:00,151,False,2448,,
871,2022-03-04 23:26:51+00:00,La gasolina hoy día en Estados Unidos. Saquen ustedes sus conclusiones! https://t.co/bVyrtw70Ow,la gasolina hoy d a en estados unidos  saquen ustedes sus conclusiones   ,es,0,0,2012-09-19 23:26:07+00:00,190,False,1124,Santo Domingo,
873,2022-03-04 23:26:48+00:00,"El Gobierno dominicano anunció esta tarde incrementos en los precios de los combustibles del 5 al 11 de marzo.

La gasolina premium tendrá un aumento por galón de 6 pesos y la regular de unos 4 pesos.

Mientras que el galón de gasoil óptimo aumentará 5 pesos y el regular 4 pesos. https://t.co/Ff5GgyO1Xf",el gobierno dominicano anunci  esta tarde incrementos en los precios de los combustibles del 5 al 11 de marzo   la gasolina premium tendr  un aumento por gal n de 6 pesos y la regular de unos 4 pesos   mientras que el gal n de gasoil  ptimo aumentar  5 pesos y el regular 4 pesos   ,es,4,4,2013-02-10 00:26:31+00:00,3801,False,19511,"Santo Domingo, #RD.",
895,2022-03-04 23:25:50+00:00,Un tiene que fechar 100 palos de gasolina en @terpelpanama para ganarte un café con leche .increible @PetroleosDelta @ErickCadiz @IvanMontalvo52,un tiene que fechar 100 palos de gasolina en   para ganarte un caf  con leche  increible      ,es,0,0,2011-11-17 16:37:19+00:00,603,False,6658,panama,
901,2022-03-04 23:25:40+00:00,"RT @leonelangello9: Vender petróleo crudo y luego comprarles la gasolina al que le vendiste el crudo. La gran idea de Fox, Calderón y Peña.…", vender petr leo crudo y luego comprarles la gasolina al que le vendiste el crudo  la gran idea de fox  calder n y pe a  ,es,0,892,2012-08-27 05:32:44+00:00,876,False,93886,,
902,2022-03-04 23:25:39+00:00,"@LuzRome88899046 @gorka_orive En España el costo del servicio de agua es alto, esta por encima de la gasolina, por lo que  en España bañarse como en Venezuela  hasta 3 veces al día es demasiado costoso  ,equivale  a la alimentación",    orive en espa a el costo del servicio de agua es alto  esta por encima de la gasolina  por lo que  en espa a ba arse como en venezuela  hasta 3 veces al d a es demasiado costoso   equivale  a la alimentaci n,es,1,0,2015-12-06 13:03:15+00:00,14528,False,41824,En un lugar del universo ,
908,2022-03-04 23:25:27+00:00,RT @elnotiradar: Gasolina Premium sube entre 4 y 6.00 RD$  y se acerca a los RD$300.00. https://t.co/NKKhlT5ha6, gasolina premium sube entre 4 y 6 00 rd   y se acerca a los rd 300 00   ,es,0,1,2009-07-14 04:03:52+00:00,2712,False,18843,Santo Domingo,
912,2022-03-04 23:25:20+00:00,"#LasClaves7 Hay que tener valor para plantear como gran drama por la Guerra la subida de la gasolina en España, ante un público de señoras ucranianas a las que están matando a sus familias.
Todo para regalar a una barbie un directo inutil, en una gasolinera.
@LasClavesTVE", lasclaves7 hay que tener valor para plantear como gran drama por la guerra la subida de la gasolina en espa a  ante un p blico de se oras ucranianas a las que est n matando a sus familias  todo para regalar a una barbie un directo inutil  en una gasolinera   ,es,0,0,2013-07-27 18:40:16+00:00,238,False,29947,,
913,2022-03-04 23:25:13+00:00,"@carolina_rocha_ Posiblemente antes te daban tus vales para gasolina y no sabías lo que costaba durante los gobiernos prianistas. Pero, se acabó el chayote y todos en el mismo barco, ""a remar, a remar"".",  rocha  posiblemente antes te daban tus vales para gasolina y no sab as lo que costaba durante los gobiernos prianistas  pero  se acab  el chayote y todos en el mismo barco   a remar  a remar  ,es,59,12,2013-11-08 15:17:27+00:00,505,False,5167,Pais México,
914,2022-03-04 23:25:11+00:00,"@CantuMauricio @lopezobrador_ En las encuestas “gansito” lo que baja sube; el precio de la gasolina sube, pero no sube; suben precios de la canasta básica, pero no suben…En este país, no son lo mismo; pero son iguales, jeje jeje jeje.",     en las encuestas  gansito  lo que baja sube  el precio de la gasolina sube  pero no sube  suben precios de la canasta b sica  pero no suben en este pa s  no son lo mismo  pero son iguales  jeje jeje jeje ,es,0,0,2011-06-09 16:10:27+00:00,479,False,572,,
915,2022-03-04 23:25:09+00:00,Eche 300 la semana pasada de gasolina mi carro hoy ya está en reserva 🥺,eche 300 la semana pasada de gasolina mi carro hoy ya est  en reserva  ,es,0,1,2010-12-08 03:35:43+00:00,354,False,532,Guatemala,
920,2022-03-04 23:24:55+00:00,"@TheObjective_es @i_ruiz_jarabo Os parece poco lo que ya se llevan de los precios de la energía , eléctricas  gasisticas, gasolina, gasoil, etc....",  es   ruiz jarabo os parece poco lo que ya se llevan de los precios de la energ a   el ctricas  gasisticas  gasolina  gasoil  etc    ,es,0,0,2017-11-14 16:19:23+00:00,71,False,768,España,
921,2022-03-04 23:24:54+00:00,Puede ser el motivo que sea pero ese rebote de la gasolina a 300 se le va a pegar al PRM.,puede ser el motivo que sea pero ese rebote de la gasolina a 300 se le va a pegar al prm ,es,0,0,2009-11-30 16:24:48+00:00,3914,False,1905,Santo Domingo ,
924,2022-03-04 23:24:42+00:00,"@AzuliaZula 1 galon es igual que 3.8 litros, la gasolina de 93 octanos esta a $1.07 el litro, 3.8 x $1.07=$4.00, o sea que estamos pagando a $4.00 el galon… el truco de litro…",  1 galon es igual que 3 8 litros  la gasolina de 93 octanos esta a  1 07 el litro  3 8 x  1 07  4 00  o sea que estamos pagando a  4 00 el galon  el truco de litro ,es,5,3,2022-02-27 20:13:07+00:00,42,False,7044,,
928,2022-03-04 23:24:37+00:00,@lduardosurojas Pero gasolina y luego un fósforo,  pero gasolina y luego un f sforo,es,4,0,2021-01-08 02:10:12+00:00,10976,False,33061,"Bogotá, D.C., Colombia",
931,2022-03-04 23:24:36+00:00,"RT @lamabe_05: El ecuatoriano promedio: ""país petrolero con gasolina tan cara. Culpa de Lasso""! Ahora que hasta no puedan ir al baño es cul…", el ecuatoriano promedio   pa s petrolero con gasolina tan cara  culpa de lasso   ahora que hasta no puedan ir al ba o es cul ,es,0,13,2015-04-20 16:50:22+00:00,307,False,15334,,
934,2022-03-04 23:24:32+00:00,#4Mar Costos de la gasolina se dispararon en Europa por el conflicto en #Ucrania https://t.co/LiX8GqcTJQ, 4mar costos de la gasolina se dispararon en europa por el conflicto en  ucrania  ,es,3,2,2015-12-18 19:56:04+00:00,591875,True,742,Venezuela,
935,2022-03-04 23:24:22+00:00,RT @Emilico02: La broma está de que cada día suben los precios de la gasolina 1 o 2 céntimos? Para cuando termina la broma., la broma est  de que cada d a suben los precios de la gasolina 1 o 2 c ntimos  para cuando termina la broma ,es,0,1,2019-03-27 14:27:15+00:00,84,False,8623,,
936,2022-03-04 23:24:18+00:00,"RT @rimbaudarth: Hoy la gasolina y el diésel alcanzan sus precios más altos en toda la historia.

Recordad cuando vayáis a empeñar vuestras…", hoy la gasolina y el di sel alcanzan sus precios m s altos en toda la historia   recordad cuando vay is a empe ar vuestras ,es,0,1338,2011-01-17 08:41:41+00:00,56,False,939,,
940,2022-03-04 23:24:06+00:00,"RT @pocopelo23: Ya estaban advertidos, viene #Gasolinazo de cualquier modo, como aumento al precio de la gasolina o comi subsidio que al ca…", ya estaban advertidos  viene  gasolinazo de cualquier modo  como aumento al precio de la gasolina o comi subsidio que al ca ,es,0,2,2017-05-13 02:08:07+00:00,527,False,69906,,
944,2022-03-04 23:24:01+00:00,"@Vivibar Pero este trío se tiene que bañar la boca es con thiner o éter, gasolina cualquier desinfectante fuerte",  pero este tr o se tiene que ba ar la boca es con thiner o  ter  gasolina cualquier desinfectante fuerte,es,3,0,2013-02-27 21:50:12+00:00,74,False,2420,"Bogotá, D.C., Colombia",
948,2022-03-04 23:23:51+00:00,"Excelente noticia:
Durante la actual administración el poder adquisitivo con un salario mínimo aumentó 71%, el peso se mantiene estable frente al dólar, la gasolina Magna ha tenido una disminución de 5.4% en términos reales y las remesas se mantienen con una tendencia ascendente",excelente noticia  durante la actual administraci n el poder adquisitivo con un salario m nimo aument  71   el peso se mantiene estable frente al d lar  la gasolina magna ha tenido una disminuci n de 5 4  en t rminos reales y las remesas se mantienen con una tendencia ascendente,es,1,0,2021-12-22 19:14:09+00:00,138,False,402,,
951,2022-03-04 23:23:37+00:00,"Te juro que si estás en fuego me haré cargo, gasolina buscaré.",te juro que si est s en fuego me har  cargo  gasolina buscar  ,es,0,0,2020-06-02 14:22:06+00:00,9,False,89,México,
953,2022-03-04 23:23:30+00:00,Las calles están como que estuvieran regalando la gasolina,las calles est n como que estuvieran regalando la gasolina,es,1,0,2009-05-27 17:47:46+00:00,277,False,291,,
957,2022-03-04 23:23:24+00:00,"@AjBrito003 @alamojl @mariaelisasmith Por ponerte un solo ejemplo @AjBrito003  el combustible, no solo las colas para surtir a nivel individual, sino el encarecimiento de todos los fletes de alimentos bien sea por gasolina o diésel,  🤷🏼‍♂️🤷🏼‍♂️  oye sino te afecta este solo ítem es x qué no vives acá. Saludos",      por ponerte un solo ejemplo    el combustible  no solo las colas para surtir a nivel individual  sino el encarecimiento de todos los fletes de alimentos bien sea por gasolina o di sel               oye sino te afecta este solo  tem es x qu  no vives ac   saludos,es,0,0,2010-04-03 16:33:14+00:00,91,False,2385,"Caracas, Venezuela",
958,2022-03-04 23:23:24+00:00,"RT @Carasa_Gadsden: Hoy estás pagando la gasolina 95 a 1,70€/L.

Sin impuestos pagarías la gasolina 95 a 0,92€/L.

Con la subida de precios…", hoy est s pagando la gasolina 95 a 1 70  l   sin impuestos pagar as la gasolina 95 a 0 92  l   con la subida de precios ,es,0,161,2021-08-16 21:23:00+00:00,24,False,4746,"Madrid, Comunidad de Madrid",
961,2022-03-04 23:23:18+00:00,"@carolina_rocha_ Sin ningún interés de ofenderla señora Carolina:
¿De cuanto es la capacidad del tanque de su vehículo?
Tenga cuidado en dejar que se vacíe el tanque, después le sale más cara la reparación de la bomba de la gasolina.
Ó mejor aún tiene y puede comprar un carro eléctrico.",  rocha  sin ning n inter s de ofenderla se ora carolina   de cuanto es la capacidad del tanque de su veh culo  tenga cuidado en dejar que se vac e el tanque  despu s le sale m s cara la reparaci n de la bomba de la gasolina    mejor a n tiene y puede comprar un carro el ctrico ,es,0,0,2011-03-12 06:59:03+00:00,39,False,4689,"Cd. Juarez, Chihuahua",
962,2022-03-04 23:23:16+00:00,"RT @GabrielJorgeJG: #SalarioMinimo No te vayas a volver loco con tu nuevo sueldo de 1$ diario gracias a Maduro... Ahorra!💸😂🤣
#ULTIMAHORA…",  salariominimo no te vayas a volver loco con tu nuevo sueldo de 1  diario gracias a maduro    ahorra      ultimahora ,es,0,7,2021-11-17 01:52:42+00:00,1,False,40,,
964,2022-03-04 23:23:15+00:00,lo único q echo de menos de mi ex: ir a echar gasolina con él y fijarme en cómo cambian los precios,lo  nico q echo de menos de mi ex  ir a echar gasolina con  l y fijarme en c mo cambian los precios,es,1,0,2011-04-30 11:52:17+00:00,322,False,12100,🐼🔥🐯   Atenas✈Estambul,
965,2022-03-04 23:23:14+00:00,DAME MÁS GASOLINA https://t.co/VQjP2xuJ5G,dame m s gasolina  ,es,1,0,2021-05-28 00:14:06+00:00,188,False,19949,they/she • minor • cancer •,
969,2022-03-04 23:23:01+00:00,"@voz_populi @Rosa29240097 Id a echar gasoil o gasolina... Es un fantástico diurético. 

Sobre todo cuando te acuerdas del 50% en impuestos que se lleva Sánchez,... Y tu eres un mileurista.",  populi   id a echar gasoil o gasolina    es un fant stico diur tico    sobre todo cuando te acuerdas del 50  en impuestos que se lleva s nchez     y tu eres un mileurista ,es,7,4,2019-01-10 11:58:22+00:00,8474,False,172465,"Málaga, España",
973,2022-03-04 23:22:55+00:00,Alomejor los españoles no podemos permitirnos pagar la gasolina en una semana a dos euros.,alomejor los espa oles no podemos permitirnos pagar la gasolina en una semana a dos euros ,es,5,0,2019-03-12 13:21:10+00:00,647,False,153258,España,
974,2022-03-04 23:22:55+00:00,"Le compré a mi hija una maraca y me dijo, papi, la situación del mundo no está para gastar en peluches, mejor guarda ese dinero para que llenes el tanque porque la gasolina está casi a 300 pesos el galón. 

El Domingo cumple 15 días de nacida.",le compr  a mi hija una maraca y me dijo  papi  la situaci n del mundo no est  para gastar en peluches  mejor guarda ese dinero para que llenes el tanque porque la gasolina est  casi a 300 pesos el gal n    el domingo cumple 15 d as de nacida ,es,37,4,2022-02-10 12:08:47+00:00,586,False,4081,,
978,2022-03-04 23:22:49+00:00,"RT @AnirakCucuchita: @carolina_rocha_ O sea, que hasta ahora en este gobierno ha pagado la gasolina más cara? Pues cuanto costaba cuando ll…",   rocha  o sea  que hasta ahora en este gobierno ha pagado la gasolina m s cara  pues cuanto costaba cuando ll ,es,0,15,2011-09-13 14:29:03+00:00,281,False,7638,Villahermosa,
982,2022-03-04 23:22:40+00:00,Estoy a nada de hacer gasolina artesanal en mi casa.,estoy a nada de hacer gasolina artesanal en mi casa ,es,349,42,2015-01-30 21:28:58+00:00,3775,False,39661,Guatemala,
989,2022-03-04 23:22:24+00:00,@DrGiammattei @Visa Hijo de la gran puta haga algo por la gasolina pedazo de mierda,    hijo de la gran puta haga algo por la gasolina pedazo de mierda,es,0,0,2015-09-28 21:00:24+00:00,166,False,4101,"Quetzaltenango, Guatemala. ",
990,2022-03-04 23:22:20+00:00,RT @mguindin: La mensualidad de la gasolina va a superar al pagaré del carro, la mensualidad de la gasolina va a superar al pagar  del carro,es,0,1,2013-01-24 23:43:39+00:00,3315,False,103700,𝕊𝕒𝕟𝕥𝕦𝕣𝕔𝕖,
993,2022-03-04 23:22:13+00:00,"@NaborRuizM La ciudad más cara de Venezuela es Maracaibo, lo que no pagamos por el queso lo pagamos por la gasolina.",  la ciudad m s cara de venezuela es maracaibo  lo que no pagamos por el queso lo pagamos por la gasolina ,es,3,3,2013-11-14 12:19:23+00:00,648,False,10682,,
995,2022-03-04 23:22:10+00:00,@RobotDeQueen Si pero lo que el@gobierno no@menciona para quien es el benéfico de@ls refinerias  es para que la@gasolina baje su precio al consumidor ??????? O utilizan el dinero público para hacer y comprar refinerías y solo se incremente el margen de@utilidad para ellos,  si pero lo que el  no  para quien es el ben fico de  refinerias  es para que la  baje su precio al consumidor         o utilizan el dinero p blico para hacer y comprar refiner as y solo se incremente el margen de  para ellos,es,1,0,2013-06-14 21:01:00+00:00,58,False,6508,,
997,2022-03-04 23:22:04+00:00,"@follambula Gasolina ...

Con ese dinero que me ahorro ya tengo para todo lo demás",  gasolina      con ese dinero que me ahorro ya tengo para todo lo dem s,es,0,0,2018-12-19 07:26:48+00:00,105,False,5929,En un lugar de la Mancha...,
998,2022-03-04 23:22:03+00:00,"🔴 ⛽Los carburantes continúan disparándose

Este sábado la gasolina rozará los 1,86€/litro y el diésel los 1,80€/litro https://t.co/4k9mQ7DTzQ",   los carburantes contin an dispar ndose  este s bado la gasolina rozar  los 1 86  litro y el di sel los 1 80  litro  ,es,2,0,2012-03-27 20:32:52+00:00,2719,False,150404,"Comunidad de Madrid, España",
999,2022-03-04 23:22:03+00:00,"@j_manuel_glez @sergiooliveiram @Lonso0 @sillas_gdl Es la gasolina de mala calidad, depende de donde vivas. Aquí en Guadalajara yo cargo gasolina regular en las gasolineras Mobil y el cascabeleo ya no se presenta. O carga premium en cualquier otra gasolinera. Mi auto es un vento 2018. Saludos 🖖🏼",  manuel glez       gdl es la gasolina de mala calidad  depende de donde vivas  aqu  en guadalajara yo cargo gasolina regular en las gasolineras mobil y el cascabeleo ya no se presenta  o carga premium en cualquier otra gasolinera  mi auto es un vento 2018  saludos   ,es,1,0,2017-01-03 17:45:59+00:00,45,False,16220,,
1001,2022-03-04 23:21:54+00:00,"@diogeneshd_ tengo rato esperándote, ven q el q te pone la gasolina en estos tiempos significa mucho",   tengo rato esper ndote  ven q el q te pone la gasolina en estos tiempos significa mucho,es,0,0,2010-12-20 23:09:22+00:00,2556,False,2161,Santo Domingo,
1002,2022-03-04 23:21:53+00:00,"@RDSomosPueblo Señores infórmense no seas tan ignorante, en usa la Gasolina esta por la nubes",  se ores inf rmense no seas tan ignorante  en usa la gasolina esta por la nubes,es,0,0,2011-10-17 03:57:49+00:00,22,False,29,,
