,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
3501,2022-03-02 19:29:17+00:00,"#EnDirecto🔴 
Producto de peleas entre parejas, un hombre fue rociado con gasolina por su concubina en la zona Bella Vista en #Cochabamba, el víctima se encuentra internado con el 55% de su cuerpo quemado. 
#BTVInforma  
https://t.co/j3EmvFu7G9", endirecto   producto de peleas entre parejas  un hombre fue rociado con gasolina por su concubina en la zona bella vista en  cochabamba  el v ctima se encuentra internado con el 55  de su cuerpo quemado    btvinforma    ,es,0,0,2014-10-11 22:14:45+00:00,152019,False,3347,Bolivia,
3502,2022-03-02 19:29:14+00:00,"#Tamaulipas 
Podrían aumentar precios de gasolina en los próximos días en #Matamoros 

Entérate ⬇https://t.co/N9gGGwTC79", tamaulipas  podr an aumentar precios de gasolina en los pr ximos d as en  matamoros   ent rate   ,es,0,0,2009-12-21 01:31:54+00:00,29401,True,125,"ÜT: 26.007856,-98.150112",
3503,2022-03-02 19:29:09+00:00,"RT @ObrequeMauricio: Viendo el colapso logístico ruso, como andaría el ejército de Chile enfrentado a una situación parecida? Considerando…", viendo el colapso log stico ruso  como andar a el ej rcito de chile enfrentado a una situaci n parecida  considerando ,es,0,14,2009-11-25 21:51:04+00:00,1397,False,37696,,
3506,2022-03-02 19:28:28+00:00,"💸La gasolina está tan cara que dar ride 3km en 2022 es un regalo tanto o más fino que un aguacate Hass en 2015.

📢Y si bien hay crisis, no había ni salido el primer tanque ruso cuando ARESEP ya aprobaba el MIÉRCOLES PASADO el tercer aumento en este año.

#EsPorVos
#GanóElAmor https://t.co/0V7RBrUqrz", la gasolina est  tan cara que dar ride 3km en 2022 es un regalo tanto o m s fino que un aguacate hass en 2015    y si bien hay crisis  no hab a ni salido el primer tanque ruso cuando aresep ya aprobaba el mi rcoles pasado el tercer aumento en este a o    esporvos  gan elamor  ,es,34,6,2017-10-21 07:29:30+00:00,2707,False,52481,"San José, Costa Rica",
3507,2022-03-02 19:28:20+00:00,Ford parte la compañía en dos (combustión y eléctricos) pero no aclara el papel de Valencia https://t.co/aJCqmgtanS,ford parte la compa  a en dos  combusti n y el ctricos  pero no aclara el papel de valencia  ,es,0,1,2008-11-24 22:12:39+00:00,30186,True,5974,#Troikoficciones,
3510,2022-03-02 19:27:58+00:00,"#video #Rusia #Ucrania ""¿Están rotos, muchachos? ¿Averiados?”, pregunta el hombre dentro del auto.
https://t.co/VArq4tUOSO", video  rusia  ucrania   est n rotos  muchachos   averiados    pregunta el hombre dentro del auto   ,es,1,0,2010-01-21 22:18:28+00:00,20308,False,1132,Chihuahua,
3513,2022-03-02 19:27:38+00:00,"Vives en Dinamarca y opinas de las cosas de un país donde no vives. Eres atrevido, ¿no? El precio de la gasolina está descontrolado desde antes del conflicto. Incluso la escasez de productos en la era Biden ha sido una locura. Hermano, calladito te ves más bonito. https://t.co/Uj0FHMAjwi",vives en dinamarca y opinas de las cosas de un pa s donde no vives  eres atrevido   no  el precio de la gasolina est  descontrolado desde antes del conflicto  incluso la escasez de productos en la era biden ha sido una locura  hermano  calladito te ves m s bonito   ,es,13,1,2009-06-27 12:54:11+00:00,193439,True,18,"Miami, FL",
3514,2022-03-02 19:27:37+00:00,LA GASOLINA SUPER LLEGARA A COSTAR MAS DE $4.00 Ecuavisa Jorge Ortiz Emelec Barcelona @LaPosta_Ecu @Karen_Minda https://t.co/A19C20uawq,la gasolina super llegara a costar mas de  4 00 ecuavisa jorge ortiz emelec barcelona   ecu   minda  ,es,0,0,2021-10-08 19:35:08+00:00,25,False,3587,,
3515,2022-03-02 19:27:31+00:00,"↑ 5.0 Cent/l GPR. Hace 3m, la competencia de @gmfoodiberica sube los precios en la zona de #MATARO #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasolina_de_protección. https://t.co/WOWf89X17w",  5 0 cent l gpr  hace 3m  la competencia de   sube los precios en la zona de  mataro  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gasolina de protecci n   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
3517,2022-03-02 19:27:29+00:00,"↑ 6.0 Cent/l GPR. Hace 4m, la competencia de @gmfoodiberica sube los precios en la zona de #GIRONA #gasolineras #EESS #gasolina #diesel #gasprices #carburantes #Gasolina_de_protección. https://t.co/9EcKW2kWnY",  6 0 cent l gpr  hace 4m  la competencia de   sube los precios en la zona de  girona  gasolineras  eess  gasolina  diesel  gasprices  carburantes  gasolina de protecci n   ,es,0,0,2011-02-24 11:39:00+00:00,401,False,142,"España, Europa",
