,Created_at,Text,Clean Text,Screen_Name,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
278,2022-03-15 23:55:50+00:00,"RT @Javo04011900: Sube la gasolina Y Kikin Brou lo sabe! A Trabajar Jacinta 
@kikedel79 @Panchenko17_ @RyamKriss @geocord @jevascm @ChinoKe…", sube la gasolina y kikin brou lo sabe  a trabajar jacinta               ,Vynylplayer,es,0,7,2017-08-17 02:44:50+00:00,7587,False,233151,Asgard,
281,2022-03-15 23:55:48+00:00,RT @luisacarcedo: Feijóo acusa al Gobierno de “forrarse” con los impuestos de la luz y la gasolina. Impropio de un Presidente de Comunidad…, feij o acusa al gobierno de  forrarse  con los impuestos de la luz y la gasolina  impropio de un presidente de comunidad ,anap1958,es,0,241,2017-01-28 19:55:22+00:00,1465,False,335495,,
283,2022-03-15 23:55:45+00:00,RT @JuanMuncc: Y porqué sigue la gasolina a 2€. Sinvergüenzas 😱 https://t.co/7qFoWHyyes, y porqu  sigue la gasolina a 2   sinverg enzas    ,urukbel,es,0,224,2022-03-05 19:31:02+00:00,122,False,2277,,
284,2022-03-15 23:55:45+00:00,"🛵 ¿Quién necesita combustible cuando tenés AGUA SALADA? 💧

🇦🇷 Santiago Herrera es un joven salteño de 18 años que inventó una motocicleta que en lugar de nafta funciona con... ¡agua salada! https://t.co/9vLQZQtlIl",   qui n necesita combustible cuando ten s agua salada        santiago herrera es un joven salte o de 18 a os que invent  una motocicleta que en lugar de nafta funciona con     agua salada   ,filonewsOK,es,123,8,2016-12-04 03:14:22+00:00,90225,True,1381,,
285,2022-03-15 23:55:43+00:00,"RT @diegodelacruz: El Mundo: ""Hacienda se embolsa 40 euros por cada depósito que se llena de gasolina"". 

Nos masacran fiscalmente y luego…", el mundo   hacienda se embolsa 40 euros por cada dep sito que se llena de gasolina     nos masacran fiscalmente y luego ,JoseFabrega7,es,0,63,2020-07-09 09:46:06+00:00,225,False,8996,,
286,2022-03-15 23:55:41+00:00,RT @EstherCCMadrid: Ahora más que nunca hay que impulsar la movilidad activa y sostenible 🌻Andar a pie o en bicicleta cubre la mayoría de l…, ahora m s que nunca hay que impulsar la movilidad activa y sostenible  andar a pie o en bicicleta cubre la mayor a de l ,Sergioenmovimi1,es,0,15,2020-03-07 20:53:10+00:00,304,False,19134,,
288,2022-03-15 23:55:38+00:00,"Por qué estamos viviendo Mad Max derrepente??? 

Nube de polvo, calidad del aire pésima y sin gasolina",por qu  estamos viviendo mad max derrepente      nube de polvo  calidad del aire p sima y sin gasolina,membri98,es,3,0,2012-12-24 14:45:06+00:00,347,False,57243,Granada - Málaga,
289,2022-03-15 23:55:38+00:00,"Y creo que esos camioneros deben buscar otras formas de negociación de baja de combustible, cerrar calles le afecta mucho a la ciudadanía y así creo yo que no se va a una solución factible.",y creo que esos camioneros deben buscar otras formas de negociaci n de baja de combustible  cerrar calles le afecta mucho a la ciudadan a y as  creo yo que no se va a una soluci n factible ,_jessi_diana,es,1,0,2010-12-16 22:02:58+00:00,709,False,25531,paraguay,
290,2022-03-15 23:55:38+00:00,"@sanchezcastejon Baja el IVA de la Luz, el Gas, el Gasoil y la Gasolina, sinvergüenza, mamón.",  baja el iva de la luz  el gas  el gasoil y la gasolina  sinverg enza  mam n ,LOCOCOMIO2,es,5,1,2014-02-27 13:02:57+00:00,2571,False,73605,Botswana,
291,2022-03-15 23:55:37+00:00,RT @RubenTo33043673: Hay causas justas. Es urgente encontrar una solución negociada antes de que sea tarde. Enviar armas a Ucrania y aplica…, hay causas justas  es urgente encontrar una soluci n negociada antes de que sea tarde  enviar armas a ucrania y aplica ,Ernestoce3,es,0,45,2019-05-02 14:01:59+00:00,398,False,7628,,
292,2022-03-15 23:55:36+00:00,"¡La 5272 ya fue archivada y no será enviada al ejecutivo!

Respiro para los derechos de la comunidad LGBT+ y las mujeres, pero no alejemos la mirada de la minería, la gasolina/canasta básica y el incremento de 3 mil millones al CIV. ¡Hasta la vida digna!", la 5272 ya fue archivada y no ser  enviada al ejecutivo   respiro para los derechos de la comunidad lgbt  y las mujeres  pero no alejemos la mirada de la miner a  la gasolina canasta b sica y el incremento de 3 mil millones al civ   hasta la vida digna ,Vaidessss,es,27,11,2022-02-22 00:12:14+00:00,142,False,1697,La Ciudad de la Furia ,
293,2022-03-15 23:55:35+00:00,"RT @LaCasaBlanca: Luisana Pérez, Directora de Medios en Español, explica el aumento del precio de la gasolina de Vladimir Putin y lo que si…", luisana p rez  directora de medios en espa ol  explica el aumento del precio de la gasolina de vladimir putin y lo que si ,joseyelim,es,0,76,2009-06-07 10:21:23+00:00,4672,False,18022,"Miami, FL",
294,2022-03-15 23:55:34+00:00,RT @abc_es: Por qué sube más el precio del diésel que el de la gasolina https://t.co/7PwUxPV2B6, por qu  sube m s el precio del di sel que el de la gasolina  ,maricarvidalsam,es,0,5,2014-01-25 19:00:10+00:00,5230,False,296329,,
