,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
410,2022-03-07 23:56:11+00:00,"@juangarciatv @PartidoPSUV @NicolasMaduro @dcabellor @taniapsuv @JacquelinePSUV En este congreso de mierda se habló del agua ? Zonas que les llega cada 28 días . Los bajones y cortes de luz ? El golazo de cloacas tapadas y drenajes colapsados. De seguro tú si tienes gasolina y agua ... bocón ladrón ,estafador de oficio comunicacional...",            en este congreso de mierda se habl  del agua   zonas que les llega cada 28 d as   los bajones y cortes de luz   el golazo de cloacas tapadas y drenajes colapsados  de seguro t  si tienes gasolina y agua     boc n ladr n  estafador de oficio comunicacional   ,es,0,0,2012-12-14 01:49:38+00:00,40,False,852,Venezuela,
412,2022-03-07 23:56:11+00:00,RT @FranAndres16: Ya me vi después de poner gasolina https://t.co/gmKVInWzjQ, ya me vi despu s de poner gasolina  ,es,0,103,2010-12-09 00:00:06+00:00,515,False,16706,El Salvador.,
413,2022-03-07 23:56:11+00:00,"Ok, hasta cuando vamos a seguir dejando que abusen del precio de la gasolina, me avisan solo….",ok  hasta cuando vamos a seguir dejando que abusen del precio de la gasolina  me avisan solo  ,es,3,0,2018-09-30 03:59:27+00:00,213,False,23534,Panamá city,
416,2022-03-07 23:56:10+00:00,"@PachoSantosC @NicolasMaduro @IvanDuque @mluciaramirez Pachito, a ellos les gusta la gasolina, quieren más gasolina y ese no es nuestro negocio socio, si quisieran perico, un poco más de perico, entonces quizás buscarían a otros mafiosos. https://t.co/doNi5u9oPJ",        pachito  a ellos les gusta la gasolina  quieren m s gasolina y ese no es nuestro negocio socio  si quisieran perico  un poco m s de perico  entonces quiz s buscar an a otros mafiosos   ,es,0,0,2009-06-23 20:47:07+00:00,964,False,7259,"Bogotá, D.C., Colombia",
417,2022-03-07 23:56:08+00:00,"RT @PosadaLunamar: Somos Lunamar,la primera Posada de Playa El Agua!Aún tenemos disponibilidad para SemanaSanta, así es q no lo pienses más…", somos lunamar la primera posada de playa el agua a n tenemos disponibilidad para semanasanta  as  es q no lo pienses m s ,es,0,3,2011-04-23 19:42:28+00:00,865,False,7424,"Playa El Agua, Margarita",
420,2022-03-07 23:56:07+00:00,"RT @JuanLuis_JG: ¿No tienen la sensación que cuando sube el precio del barril de crudo, la gasolina (y el diesel) aumenta su precio de inme…",  no tienen la sensaci n que cuando sube el precio del barril de crudo  la gasolina  y el diesel  aumenta su precio de inme ,es,0,203,2021-04-18 16:16:30+00:00,734,False,6960,,
421,2022-03-07 23:56:06+00:00,"@Aunir Tan fit, lo tiene presionado por todos lados, o sigue aliado a Putin y le da la espalda USA,  o le vende gasolina a EEUU, a cambio de que le levanten sanciones,  y le hace el chai a Rusia. Es escoger entre el feo y el malo.",  tan fit  lo tiene presionado por todos lados  o sigue aliado a putin y le da la espalda usa   o le vende gasolina a eeuu  a cambio de que le levanten sanciones   y le hace el chai a rusia  es escoger entre el feo y el malo ,es,0,0,2010-04-11 15:41:40+00:00,327,False,11520,,
422,2022-03-07 23:56:06+00:00,"Hasta que yo verdaderamente sienta el dolor del precio de la gasolina, yo voy a seguir metiendo 25 pesos y que dios reparta suerte…",hasta que yo verdaderamente sienta el dolor del precio de la gasolina  yo voy a seguir metiendo 25 pesos y que dios reparta suerte ,es,3,0,2013-11-20 15:05:28+00:00,90,False,2049,Puerto Rico,
424,2022-03-07 23:56:05+00:00,Se mantiene estable el precio de la gasolina en Tijuana y la región: Gasolineros https://t.co/iQKr8z2iRO via @Síntesis TV https://t.co/IHl2sM6jar,se mantiene estable el precio de la gasolina en tijuana y la regi n  gasolineros   via   ntesis tv  ,es,0,0,2020-04-22 16:07:58+00:00,96,False,1,"Tijuana, B.C",
433,2022-03-07 23:56:01+00:00,RT @MariLa94930492: @DefensaGt @CamagroGuate @cgab2018 @CACIFGuatemala @alvarog31436286 @MaloufTony @DrGiammattei @MINECOGT @MinfinGT @indu…,                     ,es,0,1,2013-06-27 05:17:13+00:00,25857,False,603102,,
437,2022-03-07 23:55:59+00:00,RT @KASTRACAN: CUANDO TE COBRAN EL MWh A 700E Y LA GASOLINA A 2E SOLO TE ESTAN ADVIRTIENDO DE QUE ELLOS SON LOS QUE MANDAN Y NO SON SANCHIN…, cuando te cobran el mwh a 700e y la gasolina a 2e solo te estan advirtiendo de que ellos son los que mandan y no son sanchin ,es,0,1,2021-08-01 14:07:45+00:00,274,False,218,,
438,2022-03-07 23:55:58+00:00,La gasolina me tiene en la mala,la gasolina me tiene en la mala,es,0,1,2015-04-29 18:16:57+00:00,509,False,12675,,
451,2022-03-07 23:55:49+00:00,"RT @heptalquimista: El home office permitió a muchos hacer lo impensable: comer con la familia, salir al parque entre semana, jugar con las…", el home office permiti  a muchos hacer lo impensable  comer con la familia  salir al parque entre semana  jugar con las ,es,0,6329,2010-11-08 01:28:43+00:00,212,False,7060,"La Molina, Peru",
452,2022-03-07 23:55:49+00:00,RT @aanngiee_: Podemos hacer algo ya con la gasolina y la luz o vamos a seguir aguantando todo lo que nos echen??, podemos hacer algo ya con la gasolina y la luz o vamos a seguir aguantando todo lo que nos echen  ,es,0,4,2011-06-23 13:36:12+00:00,477,False,4440,"De Graná, pero en Murcia 🇪🇸",
453,2022-03-07 23:55:48+00:00,"RT @milshekas: - A mí no me importa si sube el precio de la gasolina porque no tengo carro.
- ¿Ya fuiste al mercado y al super?
- No
- Ah b…",   a m  no me importa si sube el precio de la gasolina porque no tengo carro     ya fuiste al mercado y al super    no   ah b ,es,0,17,2010-09-26 15:38:55+00:00,364,False,123490,,
454,2022-03-07 23:55:48+00:00,"RT @Izquierdismoo: La gasolina a 2€/l, la comida no para de subir,nuevo récord en el precio de la luz cuando el otro día VOX,PP y PSOE vota…", la gasolina a 2  l  la comida no para de subir nuevo r cord en el precio de la luz cuando el otro d a vox pp y psoe vota ,es,0,225,2013-10-22 23:20:58+00:00,569,False,31442,MADRID,
455,2022-03-07 23:55:48+00:00,"RT @econokafka: López es un genio de la economía, como dijo alguien por ahí.

El crudo casi en máximos históricos y su orden es reducir la…", l pez es un genio de la econom a  como dijo alguien por ah    el crudo casi en m ximos hist ricos y su orden es reducir la ,es,0,459,2021-08-26 01:45:46+00:00,34,False,8604,,
456,2022-03-07 23:55:48+00:00,"RT @EstoyContigoRR: Boletín Petrolero
""En enero de 2022, la OPEP+ no pudo pudo cumplir con su cuota de producción asignada, dejando de prod…", bolet n petrolero  en enero de 2022  la opep  no pudo pudo cumplir con su cuota de producci n asignada  dejando de prod ,es,0,11,2021-08-23 23:56:33+00:00,52,False,11,,
459,2022-03-07 23:55:47+00:00,"@richaarsoon @alexrv2607 No hay que recortar necesariamente en esas partidas, si se recauda un poco menos por bajarle impuestos a la gasolina se puede recortar en otras partidas. De todos modos ya sabes que, salvando la distancia ideológica con el liberalismo, yo sí privatizaría todo",    no hay que recortar necesariamente en esas partidas  si se recauda un poco menos por bajarle impuestos a la gasolina se puede recortar en otras partidas  de todos modos ya sabes que  salvando la distancia ideol gica con el liberalismo  yo s  privatizar a todo,es,2,0,2014-07-08 15:25:09+00:00,121,False,6689,"Valencia, España",
460,2022-03-07 23:55:46+00:00,"RT @Noainmeteo: Pero a donde vamos a llegar!!!, 70€ me ha costado llenar el depósito de gasolina🤦‍♂️🤦‍♂️🤦‍♂️", pero a donde vamos a llegar     70  me ha costado llenar el dep sito de gasolina            ,es,0,2,2011-11-21 12:45:34+00:00,109,False,44510,"Madrid, España",
467,2022-03-07 23:55:41+00:00,RT @waraujo64: ¿Y ahora el @dccc ...felicitará a @POTUS ...ó le actualizamos el precio de la gasolina ⛽?...🙈,  y ahora el      felicitar  a        le actualizamos el precio de la gasolina       ,es,0,22,2020-03-28 22:15:20+00:00,464,False,49743,"Santa Ana, CA",
470,2022-03-07 23:55:40+00:00,Mientras tanto en los centros de salud en los pueblos les piden a las familia de los convalecientes dinero para la gasolina de las ambulancias o siempre no sirven. #DonCerotePets #DonCeroteCorrupto https://t.co/jA9o5mAni1,mientras tanto en los centros de salud en los pueblos les piden a las familia de los convalecientes dinero para la gasolina de las ambulancias o siempre no sirven   doncerotepets  doncerotecorrupto  ,es,3,0,2020-01-17 21:09:37+00:00,115,False,1850,,
478,2022-03-07 23:55:36+00:00,@consejero01 @BancadaCyan @nayibbukele Tantos impuestos a la gasolina ⛽ mejor dicho al pueblo salvadoreño y a los extranjeros ofreciéndoles cero impuestos en todo más parece que están gobernado para extranjeros y no para los salvadoreños,      tantos impuestos a la gasolina   mejor dicho al pueblo salvadore o y a los extranjeros ofreci ndoles cero impuestos en todo m s parece que est n gobernado para extranjeros y no para los salvadore os,es,2,0,2016-02-21 18:54:13+00:00,30,False,2293,,
479,2022-03-07 23:55:36+00:00,"RT @GobiernoMX: Hasta el viernes 11 de marzo, habrá un estímulo fiscal sobre el #IEPS para la gasolina regular de 100%; para la gasolina pr…", hasta el viernes 11 de marzo  habr  un est mulo fiscal sobre el  ieps para la gasolina regular de 100   para la gasolina pr ,es,0,253,2011-07-15 19:06:04+00:00,823,False,32659,,
483,2022-03-07 23:55:34+00:00,"RT @GobiernoMX: La @Profeco informa que los precios promedio de los combustibles en el país son: gasolina regular, 21.30 pesos x litro; pre…", la   informa que los precios promedio de los combustibles en el pa s son  gasolina regular  21 30 pesos x litro  pre ,es,0,108,2012-05-08 12:39:34+00:00,209,False,137449,"Atizapán de Zaragoza, México",
487,2022-03-07 23:55:29+00:00,"RT @SocialDrive_es: La gasolina alcanza 2,15€/litro 

...pero mañana vuelve la Champions

#FelizLunes https://t.co/RsyPbQv5Id", la gasolina alcanza 2 15  litro      pero ma ana vuelve la champions   felizlunes  ,es,0,1166,2014-07-15 21:04:26+00:00,271,False,22942,Pozoblanco,
488,2022-03-07 23:55:29+00:00,"Detenido un hombre tras agredir a su mujer, acuchillar a su hijo menor y rociarlos con gasolina - https://t.co/SFLu4hS37S",detenido un hombre tras agredir a su mujer  acuchillar a su hijo menor y rociarlos con gasolina    ,es,0,0,2018-05-14 07:24:53+00:00,292,False,3459,"Madrid, España 🇪🇸",
490,2022-03-07 23:55:27+00:00,"RT @Perolito4040: El régimen da un pasito para adelante y dos pasitos para atrás... Aumenta el salario a medio petro que no es suficiente,…", el r gimen da un pasito para adelante y dos pasitos para atr s    aumenta el salario a medio petro que no es suficiente  ,es,0,7,2015-04-26 22:55:40+00:00,103,False,14275,,
494,2022-03-07 23:55:26+00:00,"RT @Luiguimanger: Los bancos no pueden pagar y los gobiernos los rescatan con dinero de la gente, ahora te meten bien por el culo la luz 10…", los bancos no pueden pagar y los gobiernos los rescatan con dinero de la gente  ahora te meten bien por el culo la luz 10 ,es,0,1,2014-07-28 09:13:35+00:00,146,False,15547,,
496,2022-03-07 23:55:26+00:00,RT @HunterMps: @gustavo93848438 Debes recorrer el pais todo los días para gastar toda esa gasolina en una semana,   debes recorrer el pais todo los d as para gastar toda esa gasolina en una semana,es,0,1,2017-05-02 16:31:32+00:00,279,False,43259,,
501,2022-03-07 23:55:21+00:00,"Sube la gasolina, sube la energía eléctrica, sube el gas propano, sube la canasta básica, sube el queso y los lácteos, sube la corrupción, suben las desapariciones de personas, lo único que no sube es el BITCOIN.",sube la gasolina  sube la energ a el ctrica  sube el gas propano  sube la canasta b sica  sube el queso y los l cteos  sube la corrupci n  suben las desapariciones de personas  lo  nico que no sube es el bitcoin ,es,1,0,2022-02-18 20:54:47+00:00,46,False,35,,
502,2022-03-07 23:55:21+00:00,"Estados Unidos vende gasolina por galón o sea 3 litros y medio hagan el calculo matemático, no engañen el precio lo rige la oferta y la demanda ok https://t.co/sc5S6D1sZf",estados unidos vende gasolina por gal n o sea 3 litros y medio hagan el calculo matem tico  no enga en el precio lo rige la oferta y la demanda ok  ,es,0,0,2009-09-03 22:25:33+00:00,55,False,1759,,
503,2022-03-07 23:55:21+00:00,"Somos Lunamar,la primera Posada de Playa El Agua!Aún tenemos disponibilidad para SemanaSanta, así es q no lo pienses más y reserva ahora mismo: PayPal, reserva con pago móvil y pago en efectivo. No esperes a último momento #SemanaSanta #Margarita #posada #playa #gasolina #vzla https://t.co/LLgeKRJ1wt",somos lunamar la primera posada de playa el agua a n tenemos disponibilidad para semanasanta  as  es q no lo pienses m s y reserva ahora mismo  paypal  reserva con pago m vil y pago en efectivo  no esperes a  ltimo momento  semanasanta  margarita  posada  playa  gasolina  vzla  ,es,10,3,2015-06-17 23:46:32+00:00,712,False,2708,"Isla Margarita, Venezuela",
504,2022-03-07 23:55:20+00:00,RT @dielysvv: que te busquen y te lleven a tu casa ya se convirtió un acto de amor pq con lo cara que está la gasolina, que te busquen y te lleven a tu casa ya se convirti  un acto de amor pq con lo cara que est  la gasolina,es,0,107,2021-07-22 02:25:31+00:00,10,False,997,,
506,2022-03-07 23:55:19+00:00,"RT @Lauragalaxy_: Mañana sobrepasamos los 500€ de luz, sumale el encarecimiento de la gasolina, de los productos básicos, los alquileres po…", ma ana sobrepasamos los 500  de luz  sumale el encarecimiento de la gasolina  de los productos b sicos  los alquileres po ,es,0,19,2015-03-25 21:31:01+00:00,1451,False,16102,Madrid,
511,2022-03-07 23:55:17+00:00,"@Reuters @nayibbukele Ahhhhhhhhh  presidente @nayibbukele Colombia tiene petróleo y  gasolina y la tiene a 2.31 el galón desde hace un mes no a cambiado el precio.
Porque tenemos que consumir gasolina de estados Unidos en América latina? 
A Venezuela ya Iran le llevo repuestos para su refinería tamb.",    ahhhhhhhhh  presidente   colombia tiene petr leo y  gasolina y la tiene a 2 31 el gal n desde hace un mes no a cambiado el precio  porque tenemos que consumir gasolina de estados unidos en am rica latina   a venezuela ya iran le llevo repuestos para su refiner a tamb ,es,17,1,2021-03-12 09:31:42+00:00,729,False,31765,.,
512,2022-03-07 23:55:16+00:00,RT @ATopeFeliz: Como el precio de los porros suba como el de la gasolina y la luz sí que arden las calles, como el precio de los porros suba como el de la gasolina y la luz s  que arden las calles,es,0,7,2015-01-30 00:17:44+00:00,884,False,147220,"Galicia, España",
514,2022-03-07 23:55:16+00:00,"RT @jsebastianzm: 8 asesinados en las Malvinas pero lo bueno es que el canciller hizo un buen trabajo.

Aún no hay medicinas pero lo bueno…", 8 asesinados en las malvinas pero lo bueno es que el canciller hizo un buen trabajo   a n no hay medicinas pero lo bueno ,es,0,96,2012-07-09 19:08:44+00:00,26,False,9941,"Quito, Ecuador",
516,2022-03-07 23:55:14+00:00,RT @DamianSiEkiEki: Uno necesita ganarse mínimo como $25/hr para echar gasolina sin que se le descojone el sistema nervioso a uno, uno necesita ganarse m nimo como  25 hr para echar gasolina sin que se le descojone el sistema nervioso a uno,es,0,102,2009-03-09 10:44:37+00:00,8758,False,423280,Puerto Rico,
518,2022-03-07 23:55:13+00:00,"Ultra Noticias y Gasolinerias Mobil continúan avanzando con nuestros noticieros, por eso tenemos ""Información que te mueve"". Escucha las transmisiones matutinas y vespertinas de Ultra Noticias con Fernando Canales para ganar uno de los vales de gasolina que tenemos para ti. https://t.co/1hQy8fD2wQ",ultra noticias y gasolinerias mobil contin an avanzando con nuestros noticieros  por eso tenemos  informaci n que te mueve   escucha las transmisiones matutinas y vespertinas de ultra noticias con fernando canales para ganar uno de los vales de gasolina que tenemos para ti   ,es,2,0,2010-03-10 00:46:34+00:00,205228,False,4131,"Puebla, MX",
519,2022-03-07 23:55:12+00:00,"RT @EcuavisaInforma: 🔴 ""Nosotros producimos petróleo y tenemos la peor gasolina"": Combustibles en #Ecuador fueron prohibidos en #Europa hac…",    nosotros producimos petr leo y tenemos la peor gasolina   combustibles en  ecuador fueron prohibidos en  europa hac ,es,0,118,2021-10-07 10:28:49+00:00,250,False,851,"Cuenca, Ecuador",
521,2022-03-07 23:55:12+00:00,RT @jaimeberenguer: Cuando la izquierda te coma la oreja con su aquelarre feminista del #8M2022 recuerda que el litro de gasolina está a 2€…, cuando la izquierda te coma la oreja con su aquelarre feminista del  8m2022 recuerda que el litro de gasolina est  a 2  ,es,0,271,2019-12-18 22:40:30+00:00,1849,False,74431,,
522,2022-03-07 23:55:11+00:00,"RT @Formalito_el: La luz a 500 pavos el megavatio, la gasolina a casi 2 euros y te sale un anuncio diciendo que hagas el favor de soltar 10…", la luz a 500 pavos el megavatio  la gasolina a casi 2 euros y te sale un anuncio diciendo que hagas el favor de soltar 10 ,es,0,899,2011-09-28 10:55:07+00:00,276,False,38208,Wrocław (Polska),
524,2022-03-07 23:55:10+00:00,🇺🇸🇻🇪🇷🇺Biden sopesa aliviar sanciones a Venezuela para que pueda comenzar a producir más petróleo y venderlo en mercado internacional. El objetivo es reducir la dependencia global del petróleo ruso y aislarlo de uno de sus aliados clave en Sudamérica. #gasolina #PetrolDieselPrice https://t.co/fyQ4hIbrZj,      biden sopesa aliviar sanciones a venezuela para que pueda comenzar a producir m s petr leo y venderlo en mercado internacional  el objetivo es reducir la dependencia global del petr leo ruso y aislarlo de uno de sus aliados clave en sudam rica   gasolina  petroldieselprice  ,es,0,0,2012-03-10 04:44:53+00:00,197,False,1101,Santa Rosa de Lima,
527,2022-03-07 23:55:09+00:00,"RT @IIpaulaII: Pues me acaban de despedir. ¿Motivo? La nueva reforma laboral del Gobierno.

Así que ahora me vuelvo a mi casa, con el despi…", pues me acaban de despedir   motivo  la nueva reforma laboral del gobierno   as  que ahora me vuelvo a mi casa  con el despi ,es,0,2382,2012-03-13 11:21:22+00:00,392,False,40847,depende del momento,
528,2022-03-07 23:55:09+00:00,RT @luisgh71: Los chavistas ilusos pensando que EEUU fue a suplicarle a Maduro por petróleo... Venezuela de vaina produce petróleo!!!!!  Y…, los chavistas ilusos pensando que eeuu fue a suplicarle a maduro por petr leo    venezuela de vaina produce petr leo       y ,es,0,1,2014-02-16 20:42:23+00:00,2019,False,21033,Valera/Trujillo... ¡Venezuela!,
530,2022-03-07 23:55:07+00:00,"RT @elgatopolitico_: #QuéTal 📛
Gracias a las políticas de AMLO, México se mantiene con precio estable en gasolina, pese a que en Estados Un…",  qu tal   gracias a las pol ticas de amlo  m xico se mantiene con precio estable en gasolina  pese a que en estados un ,es,0,275,2012-10-14 17:40:22+00:00,160,False,134024,,
535,2022-03-07 23:55:04+00:00,"RT @Destructor24LG: #ALVsuRevocacion de @lopezobrador_
La gasolina está más cara solo engaña a sus ARRASTRADOS sin cerebro son iguales a el…",  alvsurevocacion de    la gasolina est  m s cara solo enga a a sus arrastrados sin cerebro son iguales a el ,es,0,108,2016-11-30 15:11:49+00:00,3197,False,57448,"Ocoyoacac, México",
538,2022-03-07 23:55:02+00:00,"RT @adriiiariza: Mood de hoy:
#gasolina https://t.co/LnGTW80HOj", mood de hoy   gasolina  ,es,0,101,2017-07-30 21:53:05+00:00,88,False,129,"Madrid, Comunidad de Madrid",
542,2022-03-07 23:55:00+00:00,"La Autoridad de Tránsito y Transporte Terrestre, hizo un llamado a los transportistas del sistema selectivo y colectivo que aún no han hecho uso del subsidio de gasolina para que lo consuman antes de la fecha de vencimiento. #NoticiasTVN 
https://t.co/dKjCSAXEaI",la autoridad de tr nsito y transporte terrestre  hizo un llamado a los transportistas del sistema selectivo y colectivo que a n no han hecho uso del subsidio de gasolina para que lo consuman antes de la fecha de vencimiento   noticiastvn   ,es,2,0,2011-05-16 14:51:19+00:00,969653,True,20389,Panamá,
549,2022-03-07 23:54:54+00:00,Literalmente como me siento cuando pongo gasolina https://t.co/QdovgOH8MS,literalmente como me siento cuando pongo gasolina  ,es,0,0,2014-07-21 15:33:35+00:00,114,False,370,,
555,2022-03-07 23:54:52+00:00,"Elevó una oración por las más de 3000 policías mujeres que el día de mañana se verán indefensas ante otras ""mujeres"" que portarán sopletes, picos, martillos, gasolina, petardos, bombas molotov, bazukas caseras y tubos con los cuales las atacarán sin piedad y sin remordimiento.",elev  una oraci n por las m s de 3000 polic as mujeres que el d a de ma ana se ver n indefensas ante otras  mujeres  que portar n sopletes  picos  martillos  gasolina  petardos  bombas molotov  bazukas caseras y tubos con los cuales las atacar n sin piedad y sin remordimiento ,es,41,28,2021-01-04 08:14:40+00:00,4028,False,20395,Harivo,
557,2022-03-07 23:54:50+00:00,"RT @Presidencia_VE: Diputada Guaipe rechazó que dictadura de Maduro dolarice la gasolina: ""Están incrementando la pobreza de los venezolano…", diputada guaipe rechaz  que dictadura de maduro dolarice la gasolina   est n incrementando la pobreza de los venezolano ,es,0,34,2012-09-23 15:19:44+00:00,3416,False,316,"Caracas, Venezuela",
561,2022-03-07 23:54:48+00:00,"De entrada el petróleo no es de la 4T y para efectos, no es de nadie... Porque @lopezobrador_ no ha podido escalar su extracción. Lo que ha hecho es comprar y hacer refinerías ""DE GASOLINA"" que van a ""Importar"" petróleo como el que se fue por los cielos. https://t.co/DATARmg8Zq",de entrada el petr leo no es de la 4t y para efectos  no es de nadie    porque    no ha podido escalar su extracci n  lo que ha hecho es comprar y hacer refiner as  de gasolina  que van a  importar  petr leo como el que se fue por los cielos   ,es,1,0,2010-05-14 02:30:56+00:00,3726,False,20206,México DF,
564,2022-03-07 23:54:46+00:00,"RT @P0mbinh0: @notNicoRm Gasolina a 2€ /// Presidenta reco
Luz a 400€.   /// noce comisión familiar https://t.co/JW9UR1VDno",   gasolina a 2      presidenta reco luz a 400         noce comisi n familiar  ,es,0,22,2020-04-01 11:29:44+00:00,137,False,20926,"Madrid, Comunidad de Madrid",
567,2022-03-07 23:54:43+00:00,"RT @EAristeguieta: Al eliminar la gasolina subsidiada, están decretando un empujón a la inflación, que causará más hambre y pobreza.", al eliminar la gasolina subsidiada  est n decretando un empuj n a la inflaci n  que causar  m s hambre y pobreza ,es,0,1337,2010-02-20 16:44:14+00:00,492,False,44121,,
569,2022-03-07 23:54:39+00:00,"@andreagail_k @davebdb @IVXVXCVI @elonmusk … los intelectuales y los políticos en su cruzada por el cambio climático y las energías limpias. No están pagando las consecuencias , lo estoy pagando yo un inmigrante que gana $15 la hora cuando echo gasolina.",  k         los intelectuales y los pol ticos en su cruzada por el cambio clim tico y las energ as limpias  no est n pagando las consecuencias   lo estoy pagando yo un inmigrante que gana  15 la hora cuando echo gasolina ,es,3,0,2019-04-07 12:47:01+00:00,953,False,25766,,
574,2022-03-07 23:54:34+00:00,"RT @CrudoEcuador11: Acuérdense que la súper nuestra es la extra de EEUU pero igual suben el precio a 4,12 por galón. Queremos una gasolina…", acu rdense que la s per nuestra es la extra de eeuu pero igual suben el precio a 4 12 por gal n  queremos una gasolina ,es,0,8,2015-01-21 01:52:16+00:00,145,False,337,,
577,2022-03-07 23:54:32+00:00,"RT @re_basado: * Suben los precios de la gasolina *

Nadie:

Dos majes saliendo de su alcantarilla: https://t.co/jKFkzRvept",   suben los precios de la gasolina    nadie   dos majes saliendo de su alcantarilla   ,es,0,22,2019-06-09 21:56:24+00:00,135,False,38685,,
579,2022-03-07 23:54:32+00:00,RT @cuiatos: Lo de la gasolina y la eliminación de las estaciones subsidiada afecta solo a los caraqueños  el resto del país ya estaba jodi…, lo de la gasolina y la eliminaci n de las estaciones subsidiada afecta solo a los caraque os  el resto del pa s ya estaba jodi ,es,0,21,2010-04-10 16:57:59+00:00,3762,False,95460,,
581,2022-03-07 23:54:31+00:00,"RT @FonsiLoaiza: Mañana lunes el precio de la luz bate todos los registros (442,54 euros el megavatio hora) y el precio de la gasolina pulv…", ma ana lunes el precio de la luz bate todos los registros  442 54 euros el megavatio hora  y el precio de la gasolina pulv ,es,0,3279,2016-01-21 18:38:11+00:00,96,False,8801,"Ibiza, Islas Baleares",
586,2022-03-07 23:54:28+00:00,RT @Fabiolitabs: Cómo siempre en el Tachira venimos del futuro. Aquí llevamos año y medio sin ver gasolina subsidiada. No pasa nada. Se van…, c mo siempre en el tachira venimos del futuro  aqu  llevamos a o y medio sin ver gasolina subsidiada  no pasa nada  se van ,es,0,80,2019-01-26 14:14:29+00:00,856,False,112498,"El Valle, Venezuela",
591,2022-03-07 23:54:26+00:00,"Mañana vamos a soportar a las feministas-vandalos, prometen destruir todo lo que puedan, que para eso les pagan, y vienen armadas con todo, hachas, martillos, cuchillos, gasolina etccc.
La estupidez en todo su esplendor.",ma ana vamos a soportar a las feministas vandalos  prometen destruir todo lo que puedan  que para eso les pagan  y vienen armadas con todo  hachas  martillos  cuchillos  gasolina etccc  la estupidez en todo su esplendor ,es,0,0,2021-10-07 00:37:57+00:00,0,False,188,,
594,2022-03-07 23:54:25+00:00,"RT @IgnacioIperfe54: Ahhhh, qué tiempos aquellos Vicky, estaba hecho un chaval, pero recuerdo que pagábamos tres duros por la factura de la…", ahhhh  qu  tiempos aquellos vicky  estaba hecho un chaval  pero recuerdo que pag bamos tres duros por la factura de la ,es,0,4,2017-09-19 11:02:35+00:00,7163,False,207182,,
595,2022-03-07 23:54:24+00:00,RT @contralinea: Ya estamos en vivo en @contralinea con @nancy_contra y @zosimo_contra. El tema del día de hoy: @Pemex  denuncia desvíos mi…, ya estamos en vivo en   con   contra y   contra  el tema del d a de hoy     denuncia desv os mi ,es,0,18,2010-01-21 20:07:12+00:00,9841,False,17,,
597,2022-03-07 23:54:24+00:00,"RT @ramongomez1008: @LACB77163551 @EAristeguieta Nada, la gasolina es un recurso escaso con usos alternativos, si en vez de subsidiarla se…",     nada  la gasolina es un recurso escaso con usos alternativos  si en vez de subsidiarla se ,es,0,2,2020-01-15 01:57:58+00:00,217,False,42314,,
599,2022-03-07 23:54:23+00:00,"RT @joaquinruiz13: Buenos días hoy el Precio de la luz solo costará 442€ Megawatios/hora, desde ls 18:00 a las 20:00 récord histórico 500€/…", buenos d as hoy el precio de la luz solo costar  442  megawatios hora  desde ls 18 00 a las 20 00 r cord hist rico 500   ,es,0,64,2013-12-05 12:11:58+00:00,27,False,278,,
607,2022-03-07 23:54:19+00:00,RT @josenavarrosv: Esto representaría más de $10 USD por galón de gasolina. 🥴, esto representar a m s de  10 usd por gal n de gasolina   ,es,0,3,2019-08-04 20:01:33+00:00,179,False,107333,,
609,2022-03-07 23:54:18+00:00,"RT @Mariosegundopal: Claro como quisiera yo echarle cuando es lo correspondido, pero hay q madrugar xq las comas son interminables y el tra…", claro como quisiera yo echarle cuando es lo correspondido  pero hay q madrugar xq las comas son interminables y el tra ,es,0,1,2012-03-02 20:58:06+00:00,20530,False,7743,Rusia,
610,2022-03-07 23:54:18+00:00,"RT @crpandemonium: La inflación en España es culpa de la  guerra en Ucrania. Y el paro, el precio de la electricidad, el de la gasolina, lo…", la inflaci n en espa a es culpa de la  guerra en ucrania  y el paro  el precio de la electricidad  el de la gasolina  lo ,es,0,504,2010-04-02 19:24:58+00:00,128,False,38811,,
611,2022-03-07 23:54:18+00:00,RT @Al01828346: @el_pais Pueden empezar con bajar el precio de la gasolina o electricidad solo un 35% (con todo lo que ello conllevaria en…,   pais pueden empezar con bajar el precio de la gasolina o electricidad solo un 35   con todo lo que ello conllevaria en ,es,0,4,2013-09-22 20:02:01+00:00,451,False,133244,,
613,2022-03-07 23:54:16+00:00,RT @ManfredoGuate: La gasolina más cara de Centroamérica está en Guatemala. Cargada de impuestos que van alimentar la corrupción en el Mini…, la gasolina m s cara de centroam rica est  en guatemala  cargada de impuestos que van alimentar la corrupci n en el mini ,es,0,242,2017-08-18 17:35:07+00:00,297,False,89772,,
614,2022-03-07 23:54:16+00:00,"RT @contralinea: “Desviaciones volumétricas” de #gasolinas en las #refinerías de @Pemex, con graves daños al patrimonio de la empresa petro…",  desviaciones volum tricas  de  gasolinas en las  refiner as de    con graves da os al patrimonio de la empresa petro ,es,0,34,2010-01-21 20:07:12+00:00,9841,False,17,,
615,2022-03-07 23:54:15+00:00,RT @jackomilenial: Así los precios de la gasolina 😪 https://t.co/ToC1frqvfC, as  los precios de la gasolina    ,es,0,10,2019-01-03 03:51:25+00:00,333,False,109849,,
