,Created_at,Text,Clean Text,Lang,Favourite_count,Retweet_count,Fecha creacion,Followers,Verificado,Cantidad Fav,País,Coordenadas
17,2022-03-12 23:59:36+00:00,"@GrecoHerasme Si encuentra el pollo a $30, el huevo a $5, el arroz a $18, el pan a $4, el café a  $20, las habichuelas a $35, por favor, avíseme, se lo agradeceré a Usted y a Luis Abinader. Lo que me economice con estos precios lo utilizaré  para completar el precio del galón de gasolina.",  si encuentra el pollo a  30  el huevo a  5  el arroz a  18  el pan a  4  el caf  a   20  las habichuelas a  35  por favor  av seme  se lo agradecer  a usted y a luis abinader  lo que me economice con estos precios lo utilizar   para completar el precio del gal n de gasolina ,es,2,0,2020-08-16 02:11:22+00:00,43,False,379,,
19,2022-03-12 23:59:31+00:00,"RT @LeBorito: @jgnaredo Oye MONONEURAL, si sabes que en 🇲🇽 tienes que trabajar 7.8 DIAS para llenar un tanque de gasolina con el salario mí…",   oye mononeural  si sabes que en    tienes que trabajar 7 8 dias para llenar un tanque de gasolina con el salario m  ,es,0,6,2021-12-13 21:50:30+00:00,16,False,2494,,
20,2022-03-12 23:59:30+00:00,España: El parón de los camioneros amenaza con el desabastecimiento de gasolina y alimentos https://t.co/waqb2Jdav1,espa a  el par n de los camioneros amenaza con el desabastecimiento de gasolina y alimentos  ,es,0,0,2014-12-02 19:16:41+00:00,739,False,0,"Alicante, España",
21,2022-03-12 23:59:27+00:00,@TarekWiliamSaab Fiscal general de la república bolivariana  de Venezuela señor TAREK WILIAM SAAB por favor envie una comisión para acabar con la CORRUPCIÓN DE GASOLINA  hasta cuando cree usted que los ZULIANOS  podemos seguir aguantando este acto delincuencial ⛽🚘 ?,  fiscal general de la rep blica bolivariana  de venezuela se or tarek wiliam saab por favor envie una comisi n para acabar con la corrupci n de gasolina  hasta cuando cree usted que los zulianos  podemos seguir aguantando este acto delincuencial     ,es,0,0,2014-04-19 18:59:34+00:00,80,False,4153,zulia,
22,2022-03-12 23:59:25+00:00,Más caro el limón está por las nubes y nosotros en México tenemos el nos vende el aguacate bien caro y nosotros lo producimos el petróleo se lo vendemos y nolocoprava a un dólar por barril nos vende la gasolina bien cara y el gas .,m s caro el lim n est  por las nubes y nosotros en m xico tenemos el nos vende el aguacate bien caro y nosotros lo producimos el petr leo se lo vendemos y nolocoprava a un d lar por barril nos vende la gasolina bien cara y el gas  ,es,0,0,2022-01-18 03:06:00+00:00,302,False,574,,
23,2022-03-12 23:59:25+00:00,"RT @jgnaredo: ¿Que sentirá los patriotas mexicanos que se fueron a EU porque “AMLO convertiría a Mexico en Venezuela” de que hoy, allá dond…",  que sentir  los patriotas mexicanos que se fueron a eu porque  amlo convertir a a mexico en venezuela  de que hoy  all  dond ,es,0,1496,2019-11-05 05:00:42+00:00,10944,False,125994,,
24,2022-03-12 23:59:23+00:00,"RT @NeftaJaen19PA: Gasolina cara?
Quién dijo eso?
En el video adjunto, se observan 7 CAMIONETAS LAND CRUISER paseando en la Comarca.
OjO:
N…", gasolina cara  qui n dijo eso  en el video adjunto  se observan 7 camionetas land cruiser paseando en la comarca  ojo  n ,es,0,29,2012-01-13 23:34:45+00:00,2049,False,70403,Panama ,
26,2022-03-12 23:59:20+00:00,RT @EmaniuEmanuel: Alguien se ha preguntado xq @figuerescr o @josemvillalta se oponen a q tengamos la posibilidad d explotar nuestros propi…, alguien se ha preguntado xq   o   se oponen a q tengamos la posibilidad d explotar nuestros propi ,es,0,4,2013-12-02 13:30:56+00:00,874,False,87024,,
27,2022-03-12 23:59:18+00:00,"@NapoleonSantama 1. En EU la gasolina regular es de más calidad que nuestra súper no se diga la premium. 
2. España no produce es decir compra combustibles importados.

Es decir que comparas chifles con sandías y te parece lo mismo. 🤡",  1  en eu la gasolina regular es de m s calidad que nuestra s per no se diga la premium   2  espa a no produce es decir compra combustibles importados   es decir que comparas chifles con sand as y te parece lo mismo   ,es,10,2,2009-10-18 03:50:52+00:00,192,False,22445,Quito,
28,2022-03-12 23:59:17+00:00,RT @Valavb: Asamblea investigará a diputada Ivonne Acuña por ‘desproporcionado uso’ de gasolina https://t.co/q3K5KpnkG0, asamblea investigar  a diputada ivonne acu a por  desproporcionado uso  de gasolina  ,es,0,1,2010-07-10 19:33:30+00:00,778,False,56104,"San José, Costa Rica",
29,2022-03-12 23:59:14+00:00,"RT @Alfon_Arranz: 2008. Precio del barril de petróleo $136,03 
2022. Marzo. Precio del barril de petróleo $112.97
2008. Precio gasolina 1,1…", 2008  precio del barril de petr leo  136 03  2022  marzo  precio del barril de petr leo  112 97 2008  precio gasolina 1 1 ,es,0,1186,2014-07-02 18:30:39+00:00,648,False,153481,,
30,2022-03-12 23:59:11+00:00,"@elehdez @jgnaredo subscribo! y no me fui de Mexico por Amlo, me fui durante Caldaron!! mi hija va a escuela publica y les dieron laptop a cada estudiante, los alimentos son gratuitos, y el costo de los impuestos lo vale! la gasolina esta cara porque no esta Subsidiada!!",    subscribo  y no me fui de mexico por amlo  me fui durante caldaron   mi hija va a escuela publica y les dieron laptop a cada estudiante  los alimentos son gratuitos  y el costo de los impuestos lo vale  la gasolina esta cara porque no esta subsidiada  ,es,1,0,2010-08-30 21:28:33+00:00,51,False,1270,"Cupertino, CA",
31,2022-03-12 23:59:10+00:00,"RT @jpurias: Hay guerra en Europa. Empieza a haber escasez. Sube la gasolina. Y la luz no se puede pagar.
En momentos así, la miseria human…", hay guerra en europa  empieza a haber escasez  sube la gasolina  y la luz no se puede pagar  en momentos as   la miseria human ,es,0,1321,2014-05-12 11:55:03+00:00,274,False,94003,,
33,2022-03-12 23:59:06+00:00,RT @Roj0Santo: Están robando gasolina de los carros en EEUU... Que falta de galmour dirían mis amigos del Norte 😅 https://t.co/geXne6XTYI, est n robando gasolina de los carros en eeuu    que falta de galmour dir an mis amigos del norte    ,es,0,124,2011-05-15 00:01:51+00:00,2508,False,5771,Venezuela,
34,2022-03-12 23:59:02+00:00,"A solicitud: publico impuestos a los #combustibles actualizados al 12-03-2022: 
Sigue todavía enorme disparidad entre combustibles: #Gasolina Premium (RD$97.00) Gasoil Regular (RD$50.12) Fuel Oil (RD$41.01) y GLP (RD$17.18)
Fuel Oil y AVTUR subieron por focalización de subsidios https://t.co/bKC2iv8qg0",a solicitud  publico impuestos a los  combustibles actualizados al 12 03 2022   sigue todav a enorme disparidad entre combustibles   gasolina premium  rd 97 00  gasoil regular  rd 50 12  fuel oil  rd 41 01  y glp  rd 17 18  fuel oil y avtur subieron por focalizaci n de subsidios  ,es,2,0,2012-12-24 18:43:57+00:00,51947,False,50,Santo Domingo,
36,2022-03-12 23:59:01+00:00,"Si, la gasolina está cuatro veces el precio de #Ecuador y la luz también. https://t.co/fUZq8tXSxa",si  la gasolina est  cuatro veces el precio de  ecuador y la luz tambi n   ,es,2,0,2017-03-03 19:17:37+00:00,400,False,2481,,
37,2022-03-12 23:58:58+00:00,"RT @okdiario: Feijóo pedirá mañana a Sánchez una bajada masiva de impuestos en gasolina, gas, luz y alimentos https://t.co/DJTxBmZUmA", feij o pedir  ma ana a s nchez una bajada masiva de impuestos en gasolina  gas  luz y alimentos  ,es,0,534,2020-02-14 07:48:38+00:00,656,False,64370,Un pueblo cerca de Valencia,
38,2022-03-12 23:58:57+00:00,RT @CapitanAdobo: Aquí solo se habla del precio de la gasolina pero verás tú el del rebujito., aqu  solo se habla del precio de la gasolina pero ver s t  el del rebujito ,es,0,267,2012-11-26 19:28:20+00:00,1139,False,41087,"Granada, España",
39,2022-03-12 23:58:57+00:00,"RT @Jea60930295: Pongo estas fotografías para que se vea que el precio de la gasolina no lo impone el precio del petróleo, lo impone la rap…", pongo estas fotograf as para que se vea que el precio de la gasolina no lo impone el precio del petr leo  lo impone la rap ,es,0,465,2011-03-09 16:46:05+00:00,7422,False,835,España,
41,2022-03-12 23:58:53+00:00,"RT @rabascallcarlos: 👓Un subsidio se da cuando el precio de venta es inferior a los costos de producción, en el caso de la Gasolina de 92 o…",  un subsidio se da cuando el precio de venta es inferior a los costos de producci n  en el caso de la gasolina de 92 o ,es,0,209,2010-06-18 14:08:38+00:00,138,False,2414,Quito,
